date,product_id,product_name,category,unit_price,quantity,total_price,vendor
2024-06-01,P003,Office Chair,Office,5414,6,32484,Swiggy
2024-06-01,P007,Hotel Booking,Travel,5871,1,5871,Swiggy
2024-06-01,P007,Hotel Booking,Travel,6719,7,47033,Swiggy
2024-06-02,P001,Laptop,Electronics,50962,9,458658,Uber
2024-06-02,P006,Flight Ticket,Travel,8044,8,64352,Uber
2024-06-02,P005,Software License,Software,21301,1,21301,Flipkart
2024-06-02,P005,Software License,Software,19499,6,120680,Swiggy
2024-06-02,P003,Office Chair,Office,5977,4,23908,Amazon
2024-06-02,P006,Flight Ticket,Travel,7690,9,69210,Uber
2024-06-02,P002,Printer,Electronics,17998,5,89990,MakeMyTrip
2024-06-02,P006,Flight Ticket,Travel,7335,3,22005,Flipkart
2024-06-02,P001,Laptop,Electronics,57022,6,342132,Swiggy
2024-06-02,P008,Food Catering,Food,3507,5,17535,Amazon
2024-06-02,P006,Flight Ticket,Travel,6604,8,52832,MakeMyTrip
2024-06-02,P005,Software License,Software,20471,7,143297,MakeMyTrip
2024-06-02,P006,Flight Ticket,Travel,7060,5,35300,Swiggy
2024-06-02,P005,Software License,Software,20891,3,62673,Uber
2024-06-02,P002,Printer,Electronics,15929,8,127432,Amazon
2024-06-02,P008,Food Catering,Food,3230,7,22610,Uber
2024-06-02,P004,Desk,Office,8129,5,40645,Swiggy
2024-06-02,P008,Food Catering,Food,3281,10,32810,Uber
2024-06-02,P004,Desk,Office,7610,6,45660,Amazon
2024-06-02,P004,Desk,Office,7560,1,7560,MakeMyTrip
2024-06-02,P002,Printer,Electronics,13812,1,13812,MakeMyTrip
2024-06-02,P006,Flight Ticket,Travel,8374,3,25122,Amazon
2024-06-02,P007,Hotel Booking,Travel,7111,9,63999,Uber
2024-06-02,P005,Software License,Software,20066,3,60198,Flipkart
2024-06-02,P006,Flight Ticket,Travel,8270,8,66160,Swiggy
2024-06-02,P001,Laptop,Electronics,47415,10,478009,Uber
2024-06-02,P006,Flight Ticket,Travel,8244,6,49464,MakeMyTrip
2024-06-02,P008,Food Catering,Food,3082,8,24656,Flipkart
2024-06-02,P002,Printer,Electronics,13998,5,69990,MakeMyTrip
2024-06-02,P001,Laptop,Electronics,58894,1,58894,Swiggy
2024-06-02,P007,Hotel Booking,Travel,6302,1,6302,Swiggy
2024-06-02,P003,Office Chair,Office,4709,10,47090,Swiggy
2024-06-02,P003,Office Chair,Office,5619,2,11238,Uber
2024-06-02,P002,Printer,Electronics,16371,6,98226,Flipkart
2024-06-02,P002,Printer,Electronics,14656,7,102592,Flipkart
2024-06-02,P006,Flight Ticket,Travel,7534,8,62721,Swiggy
2024-06-02,P005,Software License,Software,19801,10,198010,MakeMyTrip
2024-06-02,P001,Laptop,Electronics,45027,2,90054,Flipkart
2024-06-02,P006,Flight Ticket,Travel,6677,3,20031,Swiggy
2024-06-02,P002,Printer,Electronics,14290,3,42870,Flipkart
2024-06-02,P002,Printer,Electronics,14710,3,44130,MakeMyTrip
2024-06-02,P006,Flight Ticket,Travel,7357,7,51499,Swiggy
2024-06-02,P003,Office Chair,Office,4522,1,4522,Flipkart
2024-06-02,P003,Office Chair,Office,4591,4,18364,Swiggy
2024-06-02,P003,Office Chair,Office,4897,8,39176,Flipkart
2024-06-02,P003,Office Chair,Office,5269,1,5269,MakeMyTrip
2024-06-02,P004,Desk,Office,8591,3,25773,Flipkart
2024-06-02,P004,Desk,Office,8244,7,57708,Uber
2024-06-02,P005,Software License,Software,18898,10,188980,MakeMyTrip
2024-06-02,P006,Flight Ticket,Travel,7814,5,39070,Amazon
2024-06-03,P007,Hotel Booking,Travel,6529,10,65290,Amazon
2024-06-03,P003,Office Chair,Office,5471,1,5471,MakeMyTrip
2024-06-03,P001,Laptop,Electronics,56805,9,511245,Flipkart
2024-06-03,P005,Software License,Software,23802,9,214218,Amazon
2024-06-03,P004,Desk,Office,9068,9,81612,Uber
2024-06-03,P007,Hotel Booking,Travel,6432,10,64320,Uber
2024-06-03,P002,Printer,Electronics,17781,10,177810,Uber
2024-06-03,P004,Desk,Office,8058,2,16116,Swiggy
2024-06-03,P006,Flight Ticket,Travel,6624,1,6624,Amazon
2024-06-03,P005,Software License,Software,23842,9,214578,MakeMyTrip
2024-06-03,P005,Software License,Software,18564,3,55692,Amazon
2024-06-03,P002,Printer,Electronics,14657,1,14657,Uber
2024-06-03,P008,Food Catering,Food,3013,4,12052,Swiggy
2024-06-03,P003,Office Chair,Office,4813,5,24065,Uber
2024-06-03,P004,Desk,Office,8028,9,72252,Amazon
2024-06-03,P003,Office Chair,Office,4981,4,19924,Amazon
2024-06-03,P006,Flight Ticket,Travel,7530,5,37650,Swiggy
2024-06-03,P006,Flight Ticket,Travel,7429,2,14858,Amazon
2024-06-03,P007,Hotel Booking,Travel,6634,9,59706,MakeMyTrip
2024-06-03,P003,Office Chair,Office,5383,9,48447,MakeMyTrip
2024-06-03,P008,Food Catering,Food,3224,8,25792,Flipkart
2024-06-03,P003,Office Chair,Office,5264,3,15792,Swiggy
2024-06-03,P003,Office Chair,Office,5212,2,10424,Uber
2024-06-03,P008,Food Catering,Food,3572,5,17860,Flipkart
2024-06-03,P003,Office Chair,Office,5911,1,5911,MakeMyTrip
2024-06-03,P005,Software License,Software,19710,3,59130,MakeMyTrip
2024-06-03,P006,Flight Ticket,Travel,8312,1,8312,Flipkart
2024-06-03,P002,Printer,Electronics,16270,3,48810,MakeMyTrip
2024-06-03,P003,Office Chair,Office,5170,3,15510,Flipkart
2024-06-03,P002,Printer,Electronics,16428,1,20737,Flipkart
2024-06-03,P001,Laptop,Electronics,49059,7,343413,Flipkart
2024-06-03,P007,Hotel Booking,Travel,6667,7,46669,Uber
2024-06-03,P001,Laptop,Electronics,55953,9,503577,Flipkart
2024-06-03,P007,Hotel Booking,Travel,6498,6,38988,Flipkart
2024-06-03,P006,Flight Ticket,Travel,6344,8,50752,Flipkart
2024-06-03,P001,Laptop,Electronics,47876,7,335132,Uber
2024-06-03,P008,Food Catering,Food,3495,2,6990,Swiggy
2024-06-03,P004,Desk,Office,9262,8,74096,MakeMyTrip
2024-06-03,P004,Desk,Office,9438,5,47190,Uber
2024-06-03,P002,Printer,Electronics,14651,1,14651,Swiggy
2024-06-03,P007,Hotel Booking,Travel,5579,6,33474,MakeMyTrip
2024-06-03,P008,Food Catering,Food,3176,5,15880,MakeMyTrip
2024-06-03,P002,Printer,Electronics,14914,9,134226,Uber
2024-06-03,P002,Printer,Electronics,15010,1,15010,Amazon
2024-06-03,P001,Laptop,Electronics,52238,2,104476,Uber
2024-06-03,P007,Hotel Booking,Travel,6232,7,43624,Swiggy
2024-06-03,P007,Hotel Booking,Travel,6389,9,57501,Flipkart
2024-06-03,P008,Food Catering,Food,3546,1,3546,Uber
2024-06-03,P002,Printer,Electronics,15608,9,140472,Flipkart
2024-06-03,P001,Laptop,Electronics,54833,10,548330,Swiggy
2024-06-04,P005,Software License,Software,22876,7,160132,Uber
2024-06-04,P003,Office Chair,Office,4773,3,14319,Flipkart
2024-06-04,P008,Food Catering,Food,3288,5,16440,Flipkart
2024-06-04,P006,Flight Ticket,Travel,7437,4,29748,Flipkart
2024-06-04,P004,Desk,Office,7288,3,21864,Amazon
2024-06-04,P004,Desk,Office,9377,9,84393,Swiggy
2024-06-04,P006,Flight Ticket,Travel,8384,7,58688,Flipkart
2024-06-04,P006,Flight Ticket,Travel,8275,7,57925,Swiggy
2024-06-04,P008,Food Catering,Food,3049,2,6098,MakeMyTrip
2024-06-04,P006,Flight Ticket,Travel,8159,4,32636,Swiggy
2024-06-04,P007,Hotel Booking,Travel,7054,7,49378,Swiggy
2024-06-04,P005,Software License,Software,23265,4,93060,Flipkart
2024-06-04,P003,Office Chair,Office,5561,1,5561,MakeMyTrip
2024-06-04,P005,Software License,Software,19384,1,19384,Flipkart
2024-06-04,P007,Hotel Booking,Travel,5975,1,5975,Amazon
2024-06-04,P003,Office Chair,Office,4505,3,13515,Flipkart
2024-06-04,P004,Desk,Office,9404,10,94040,Swiggy
2024-06-04,P001,Laptop,Electronics,56080,2,112160,Swiggy
2024-06-04,P003,Office Chair,Office,5673,3,17019,Swiggy
2024-06-04,P002,Printer,Electronics,17533,4,70132,Amazon
2024-06-04,P003,Office Chair,Office,5659,8,45272,Swiggy
2024-06-04,P001,Laptop,Electronics,54453,10,544530,MakeMyTrip
2024-06-04,P002,Printer,Electronics,15262,9,137358,Flipkart
2024-06-04,P006,Flight Ticket,Travel,7420,4,29680,Uber
2024-06-04,P007,Hotel Booking,Travel,5545,5,27725,Amazon
2024-06-04,P008,Food Catering,Food,3175,9,28575,Amazon
2024-06-04,P006,Flight Ticket,Travel,7407,7,51849,Flipkart
2024-06-04,P006,Flight Ticket,Travel,6803,3,20409,MakeMyTrip
2024-06-04,P002,Printer,Electronics,16559,10,165590,MakeMyTrip
2024-06-04,P004,Desk,Office,7353,7,51471,Flipkart
2024-06-04,P001,Laptop,Electronics,58296,5,291480,Flipkart
2024-06-04,P006,Flight Ticket,Travel,8125,4,32500,Swiggy
2024-06-04,P001,Laptop,Electronics,45219,7,316533,Uber
2024-06-04,P008,Food Catering,Food,2804,2,5608,Uber
2024-06-04,P004,Desk,Office,9092,4,36368,Uber
2024-06-04,P007,Hotel Booking,Travel,6144,3,20394,Amazon
2024-06-04,P001,Laptop,Electronics,58281,2,116562,Amazon
2024-06-04,P006,Flight Ticket,Travel,8225,9,74025,Swiggy
2024-06-04,P003,Office Chair,Office,5220,1,5220,Amazon
2024-06-04,P004,Desk,Office,7622,3,22866,MakeMyTrip
2024-06-04,P003,Office Chair,Office,5650,5,28250,Flipkart
2024-06-04,P007,Hotel Booking,Travel,6171,1,6171,Flipkart
2024-06-04,P006,Flight Ticket,Travel,8341,1,8341,Flipkart
2024-06-04,P007,Hotel Booking,Travel,6648,4,26592,MakeMyTrip
2024-06-04,P006,Flight Ticket,Travel,7336,8,58688,Flipkart
2024-06-04,P001,Laptop,Electronics,54050,8,432400,Swiggy
2024-06-04,P006,Flight Ticket,Travel,7582,4,30328,Amazon
2024-06-04,P001,Laptop,Electronics,59283,7,414981,Swiggy
2024-06-04,P007,Hotel Booking,Travel,6004,10,60040,Uber
2024-06-04,P001,Laptop,Electronics,54289,5,271445,Uber
2024-06-05,P003,Office Chair,Office,5780,4,23120,Uber
2024-06-05,P001,Laptop,Electronics,48637,4,194548,Flipkart
2024-06-05,P001,Laptop,Electronics,47694,4,190776,Amazon
2024-06-05,P005,Software License,Software,20234,1,20234,MakeMyTrip
2024-06-05,P007,Hotel Booking,Travel,6398,4,25592,Amazon
2024-06-05,P002,Printer,Electronics,16070,8,128560,Uber
2024-06-05,P006,Flight Ticket,Travel,6337,1,6337,Flipkart
2024-06-05,P005,Software License,Software,20933,4,83732,Swiggy
2024-06-05,P001,Laptop,Electronics,55295,9,498673,Flipkart
2024-06-05,P003,Office Chair,Office,4771,8,38168,MakeMyTrip
2024-06-05,P003,Office Chair,Office,5820,6,34920,MakeMyTrip
2024-06-05,P006,Flight Ticket,Travel,7526,3,22578,Amazon
2024-06-05,P006,Flight Ticket,Travel,7253,1,7253,Amazon
2024-06-05,P008,Food Catering,Food,3125,8,25000,MakeMyTrip
2024-06-05,P005,Software License,Software,21431,7,150017,Swiggy
2024-06-05,P003,Office Chair,Office,5745,4,22980,Swiggy
2024-06-05,P005,Software License,Software,23420,2,46840,Amazon
2024-06-05,P001,Laptop,Electronics,53394,1,53394,Flipkart
2024-06-05,P002,Printer,Electronics,13823,1,13823,Amazon
2024-06-05,P004,Desk,Office,7702,6,46212,Amazon
2024-06-05,P002,Printer,Electronics,14084,2,28168,Uber
2024-06-05,P006,Flight Ticket,Travel,7593,8,60744,Flipkart
2024-06-05,P001,Laptop,Electronics,48042,9,432378,Uber
2024-06-05,P001,Laptop,Electronics,45598,3,136794,MakeMyTrip
2024-06-05,P008,Food Catering,Food,3037,3,9111,Uber
2024-06-05,P006,Flight Ticket,Travel,6420,8,51360,Swiggy
2024-06-05,P006,Flight Ticket,Travel,8328,8,66624,Amazon
2024-06-05,P007,Hotel Booking,Travel,6130,2,12260,Amazon
2024-06-05,P008,Food Catering,Food,3403,9,30627,MakeMyTrip
2024-06-05,P002,Printer,Electronics,17507,3,52521,MakeMyTrip
2024-06-05,P003,Office Chair,Office,4975,6,29850,Uber
2024-06-05,P001,Laptop,Electronics,54673,4,218692,MakeMyTrip
2024-06-05,P001,Laptop,Electronics,58508,9,526572,Swiggy
2024-06-05,P008,Food Catering,Food,3556,6,21336,Amazon
2024-06-05,P005,Software License,Software,19865,8,158920,Swiggy
2024-06-05,P001,Laptop,Electronics,59766,2,119532,Flipkart
2024-06-05,P002,Printer,Electronics,14148,2,28296,Uber
2024-06-05,P004,Desk,Office,8631,9,77679,Flipkart
2024-06-05,P008,Food Catering,Food,3404,1,3404,Amazon
2024-06-05,P007,Hotel Booking,Travel,5725,5,28625,MakeMyTrip
2024-06-05,P007,Hotel Booking,Travel,6825,9,61425,Flipkart
2024-06-05,P005,Software License,Software,22784,6,136704,Flipkart
2024-06-05,P008,Food Catering,Food,2725,7,21929,Swiggy
2024-06-05,P002,Printer,Electronics,14636,4,58544,Amazon
2024-06-05,P005,Software License,Software,19898,4,79592,Flipkart
2024-06-05,P004,Desk,Office,7723,4,30892,Uber
2024-06-05,P003,Office Chair,Office,5290,8,42320,Amazon
2024-06-05,P008,Food Catering,Food,3047,10,30470,Amazon
2024-06-05,P008,Food Catering,Food,3403,5,17015,Flipkart
2024-06-05,P003,Office Chair,Office,4535,2,9070,Flipkart
2024-06-06,P003,Office Chair,Office,4995,4,19980,Amazon
2024-06-06,P001,Laptop,Electronics,56453,3,169359,MakeMyTrip
2024-06-06,P001,Laptop,Electronics,55365,1,55365,Uber
2024-06-06,P007,Hotel Booking,Travel,5746,3,17238,Swiggy
2024-06-06,P005,Software License,Software,19294,7,135058,MakeMyTrip
2024-06-06,P001,Laptop,Electronics,55780,7,390460,MakeMyTrip
2024-06-06,P002,Printer,Electronics,17210,4,73683,Swiggy
2024-06-06,P008,Food Catering,Food,2955,3,8865,Swiggy
2024-06-06,P001,Laptop,Electronics,51651,10,516510,MakeMyTrip
2024-06-06,P007,Hotel Booking,Travel,6237,2,12474,MakeMyTrip
2024-06-06,P007,Hotel Booking,Travel,6036,9,54324,Amazon
2024-06-06,P006,Flight Ticket,Travel,6916,4,27664,Amazon
2024-06-06,P007,Hotel Booking,Travel,6154,4,24616,Flipkart
2024-06-06,P002,Printer,Electronics,13712,7,95984,Flipkart
2024-06-06,P004,Desk,Office,7299,9,65691,Swiggy
2024-06-06,P004,Desk,Office,8419,4,33676,Amazon
2024-06-06,P004,Desk,Office,9152,5,45760,Swiggy
2024-06-06,P007,Hotel Booking,Travel,6513,1,6513,Uber
2024-06-06,P002,Printer,Electronics,17669,2,35338,Swiggy
2024-06-06,P001,Laptop,Electronics,54239,5,271195,Flipkart
2024-06-06,P003,Office Chair,Office,4786,6,28716,Uber
2024-06-06,P006,Flight Ticket,Travel,7159,6,42954,MakeMyTrip
2024-06-06,P006,Flight Ticket,Travel,6385,5,31925,MakeMyTrip
2024-06-06,P004,Desk,Office,7928,10,79280,Amazon
2024-06-06,P006,Flight Ticket,Travel,6628,6,39768,Uber
2024-06-06,P008,Food Catering,Food,3133,3,9399,Amazon
2024-06-06,P002,Printer,Electronics,15675,5,78375,Amazon
2024-06-06,P008,Food Catering,Food,3161,5,18467,MakeMyTrip
2024-06-06,P004,Desk,Office,8515,4,34060,Uber
2024-06-06,P004,Desk,Office,9321,1,9321,Uber
2024-06-06,P005,Software License,Software,22635,1,22635,Uber
2024-06-06,P001,Laptop,Electronics,57642,10,576420,Uber
2024-06-06,P008,Food Catering,Food,2881,5,14405,MakeMyTrip
2024-06-06,P004,Desk,Office,8602,9,77418,Flipkart
2024-06-06,P006,Flight Ticket,Travel,8001,9,72009,Uber
2024-06-06,P008,Food Catering,Food,2879,4,11516,MakeMyTrip
2024-06-06,P008,Food Catering,Food,3536,9,31824,Swiggy
2024-06-06,P001,Laptop,Electronics,46695,9,420255,Swiggy
2024-06-06,P003,Office Chair,Office,5437,3,16311,Swiggy
2024-06-06,P006,Flight Ticket,Travel,7746,1,7746,Swiggy
2024-06-06,P008,Food Catering,Food,3133,6,18798,MakeMyTrip
2024-06-06,P008,Food Catering,Food,2777,10,27770,Flipkart
2024-06-06,P002,Printer,Electronics,17233,6,103398,MakeMyTrip
2024-06-06,P004,Desk,Office,9296,8,74368,Amazon
2024-06-06,P003,Office Chair,Office,4723,5,23615,MakeMyTrip
2024-06-06,P004,Desk,Office,7345,4,29380,Amazon
2024-06-06,P006,Flight Ticket,Travel,7737,4,30948,Amazon
2024-06-06,P002,Printer,Electronics,17138,2,34276,Swiggy
2024-06-06,P002,Printer,Electronics,13769,9,123921,MakeMyTrip
2024-06-06,P007,Hotel Booking,Travel,6065,1,6065,Flipkart
2024-06-07,P006,Flight Ticket,Travel,6460,5,32300,Amazon
2024-06-07,P008,Food Catering,Food,3311,7,23177,Flipkart
2024-06-07,P005,Software License,Software,20508,2,41016,Swiggy
2024-06-07,P004,Desk,Office,9257,5,46285,Flipkart
2024-06-07,P002,Printer,Electronics,17031,10,170310,Uber
2024-06-07,P002,Printer,Electronics,17473,10,174730,Flipkart
2024-06-07,P008,Food Catering,Food,2800,5,14000,Amazon
2024-06-07,P001,Laptop,Electronics,56470,8,451760,MakeMyTrip
2024-06-07,P001,Laptop,Electronics,52859,1,52859,Flipkart
2024-06-07,P001,Laptop,Electronics,54111,8,432888,MakeMyTrip
2024-06-07,P008,Food Catering,Food,2708,3,8124,Amazon
2024-06-07,P002,Printer,Electronics,16386,7,114702,MakeMyTrip
2024-06-07,P007,Hotel Booking,Travel,6907,9,62163,Swiggy
2024-06-07,P002,Printer,Electronics,17846,2,35692,Flipkart
2024-06-07,P005,Software License,Software,21696,7,155349,Flipkart
2024-06-07,P001,Laptop,Electronics,54522,4,218088,Swiggy
2024-06-07,P008,Food Catering,Food,3165,5,15825,Amazon
2024-06-07,P002,Printer,Electronics,13779,7,96453,Swiggy
2024-06-07,P005,Software License,Software,19794,9,180154,Swiggy
2024-06-07,P003,Office Chair,Office,4987,9,44883,Uber
2024-06-07,P001,Laptop,Electronics,51649,8,413192,Flipkart
2024-06-07,P006,Flight Ticket,Travel,7865,3,23595,Swiggy
2024-06-07,P006,Flight Ticket,Travel,8278,5,41390,Amazon
2024-06-07,P003,Office Chair,Office,4685,1,4685,Uber
2024-06-07,P004,Desk,Office,8130,5,40650,Uber
2024-06-07,P008,Food Catering,Food,3462,9,31158,MakeMyTrip
2024-06-07,P001,Laptop,Electronics,53220,7,372540,MakeMyTrip
2024-06-07,P006,Flight Ticket,Travel,6847,4,27388,Uber
2024-06-07,P004,Desk,Office,9462,10,94620,Flipkart
2024-06-07,P002,Printer,Electronics,16780,10,167800,Uber
2024-06-07,P007,Hotel Booking,Travel,6310,3,18930,Flipkart
2024-06-07,P006,Flight Ticket,Travel,7101,2,14202,Swiggy
2024-06-07,P008,Food Catering,Food,3375,5,16875,MakeMyTrip
2024-06-07,P008,Food Catering,Food,3102,5,15510,Flipkart
2024-06-07,P003,Office Chair,Office,5799,8,46392,Flipkart
2024-06-07,P001,Laptop,Electronics,53249,7,372743,Flipkart
2024-06-07,P007,Hotel Booking,Travel,7049,2,14098,MakeMyTrip
2024-06-07,P001,Laptop,Electronics,49171,1,49171,Uber
2024-06-07,P007,Hotel Booking,Travel,5526,5,27630,Swiggy
2024-06-07,P006,Flight Ticket,Travel,7752,4,31008,Amazon
2024-06-07,P008,Food Catering,Food,2990,5,14950,Swiggy
2024-06-07,P004,Desk,Office,9140,6,54840,Flipkart
2024-06-07,P006,Flight Ticket,Travel,8332,5,41660,Swiggy
2024-06-07,P008,Food Catering,Food,3027,9,27243,Uber
2024-06-07,P001,Laptop,Electronics,50971,8,407768,MakeMyTrip
2024-06-07,P007,Hotel Booking,Travel,5543,8,44344,Flipkart
2024-06-07,P001,Laptop,Electronics,51343,4,205372,Swiggy
2024-06-07,P001,Laptop,Electronics,47190,9,424710,Swiggy
2024-06-07,P007,Hotel Booking,Travel,5642,7,39494,Amazon
2024-06-07,P006,Flight Ticket,Travel,6483,1,6483,Amazon
2024-06-08,P004,Desk,Office,7481,2,14962,Amazon
2024-06-08,P002,Printer,Electronics,15608,9,140472,Amazon
2024-06-08,P007,Hotel Booking,Travel,5993,8,47944,Swiggy
2024-06-08,P001,Laptop,Electronics,53992,4,215968,Swiggy
2024-06-08,P002,Printer,Electronics,17986,5,89930,Uber
2024-06-08,P002,Printer,Electronics,14164,5,70820,Uber
2024-06-08,P006,Flight Ticket,Travel,7905,8,63240,Flipkart
2024-06-08,P007,Hotel Booking,Travel,5619,3,20119,MakeMyTrip
2024-06-08,P002,Printer,Electronics,14734,1,14734,Swiggy
2024-06-08,P005,Software License,Software,19918,8,159344,Flipkart
2024-06-08,P004,Desk,Office,9122,6,54732,Uber
2024-06-08,P001,Laptop,Electronics,45136,6,270816,MakeMyTrip
2024-06-08,P005,Software License,Software,21833,4,87332,Flipkart
2024-06-08,P008,Food Catering,Food,3125,7,21875,MakeMyTrip
2024-06-08,P006,Flight Ticket,Travel,7470,1,7470,MakeMyTrip
2024-06-08,P005,Software License,Software,22334,6,134004,Flipkart
2024-06-08,P007,Hotel Booking,Travel,5838,3,17514,Flipkart
2024-06-08,P005,Software License,Software,21987,5,109935,Amazon
2024-06-08,P005,Software License,Software,18620,6,115339,Uber
2024-06-08,P003,Office Chair,Office,5719,8,48487,Uber
2024-06-08,P002,Printer,Electronics,14781,2,29562,Amazon
2024-06-08,P005,Software License,Software,22539,5,112695,Swiggy
2024-06-08,P008,Food Catering,Food,2849,10,28490,Flipkart
2024-06-08,P006,Flight Ticket,Travel,6486,2,12972,Flipkart
2024-06-08,P001,Laptop,Electronics,59466,1,59466,Uber
2024-06-08,P005,Software License,Software,20927,10,209270,MakeMyTrip
2024-06-08,P004,Desk,Office,8098,1,8098,Swiggy
2024-06-08,P006,Flight Ticket,Travel,7313,8,58504,Swiggy
2024-06-08,P003,Office Chair,Office,4581,5,22905,Flipkart
2024-06-08,P003,Office Chair,Office,4572,8,36576,Swiggy
2024-06-08,P001,Laptop,Electronics,51049,4,204196,Uber
2024-06-08,P005,Software License,Software,19477,2,38954,MakeMyTrip
2024-06-08,P006,Flight Ticket,Travel,7783,3,23349,Uber
2024-06-08,P006,Flight Ticket,Travel,7707,2,15414,Flipkart
2024-06-08,P006,Flight Ticket,Travel,8145,2,16290,Amazon
2024-06-08,P002,Printer,Electronics,17343,5,86715,MakeMyTrip
2024-06-08,P008,Food Catering,Food,3122,2,6244,Uber
2024-06-08,P001,Laptop,Electronics,51182,5,255910,MakeMyTrip
2024-06-08,P004,Desk,Office,8821,2,17642,Amazon
2024-06-08,P007,Hotel Booking,Travel,6145,5,30725,Flipkart
2024-06-08,P007,Hotel Booking,Travel,6118,5,30590,MakeMyTrip
2024-06-08,P003,Office Chair,Office,5453,7,38171,Flipkart
2024-06-08,P003,Office Chair,Office,4937,2,9874,Amazon
2024-06-08,P002,Printer,Electronics,15467,3,46401,MakeMyTrip
2024-06-08,P002,Printer,Electronics,17962,9,161658,MakeMyTrip
2024-06-08,P001,Laptop,Electronics,46580,4,186320,Flipkart
2024-06-08,P004,Desk,Office,8221,3,24663,MakeMyTrip
2024-06-08,P008,Food Catering,Food,3573,2,7146,Amazon
2024-06-08,P001,Laptop,Electronics,54077,1,54077,Flipkart
2024-06-08,P005,Software License,Software,20703,10,207030,Flipkart
2024-06-09,P008,Food Catering,Food,2968,4,11872,Swiggy
2024-06-09,P008,Food Catering,Food,2770,6,16620,Amazon
2024-06-09,P004,Desk,Office,9370,6,56220,Flipkart
2024-06-09,P005,Software License,Software,22494,2,44988,Uber
2024-06-09,P004,Desk,Office,9361,8,74888,Uber
2024-06-09,P006,Flight Ticket,Travel,6800,6,40800,Flipkart
2024-06-09,P008,Food Catering,Food,3026,3,9078,Amazon
2024-06-09,P008,Food Catering,Food,3156,4,12624,Amazon
2024-06-09,P005,Software License,Software,20830,9,187470,Flipkart
2024-06-09,P005,Software License,Software,20061,4,80244,MakeMyTrip
2024-06-09,P003,Office Chair,Office,5644,7,39508,Flipkart
2024-06-09,P001,Laptop,Electronics,58140,7,408989,MakeMyTrip
2024-06-09,P007,Hotel Booking,Travel,6522,6,39132,Uber
2024-06-09,P008,Food Catering,Food,3350,2,6700,MakeMyTrip
