date,product_id,product_name,category,unit_price,quantity,total_price,vendor
2024-01-17,P001,Laptop,Electronics,56079,10,560790,Uber
2024-01-17,P003,Office Chair,Office,5932,2,11864,Swiggy
2024-01-17,P005,Software License,Software,20923,7,146461,MakeMyTrip
2024-01-17,P002,Printer,Electronics,16838,10,168380,Swiggy
2024-01-17,P002,Printer,Electronics,17800,10,178000,Flipkart
2024-01-17,P005,Software License,Software,20578,9,185202,MakeMyTrip
2024-01-17,P008,Food Catering,Food,3265,9,29385,Flipkart
2024-01-17,P005,Software License,Software,21638,4,86552,Uber
2024-01-17,P001,Laptop,Electronics,57708,4,230832,Flipkart
2024-01-17,P005,Software License,Software,19420,1,19420,MakeMyTrip
2024-01-17,P008,Food Catering,Food,3363,3,10089,Flipkart
2024-01-17,P007,Hotel Booking,Travel,6840,8,54720,Uber
2024-01-17,P006,Flight Ticket,Travel,6643,3,19929,Swiggy
2024-01-17,P008,Food Catering,Food,2807,7,19649,Swiggy
2024-01-17,P001,Laptop,Electronics,50277,6,303462,Flipkart
2024-01-17,P007,Hotel Booking,Travel,6992,2,13984,Flipkart
2024-01-17,P006,Flight Ticket,Travel,7163,9,64467,Flipkart
2024-01-17,P005,Software License,Software,21619,9,194571,Swiggy
2024-01-17,P008,Food Catering,Food,3244,7,24736,MakeMyTrip
2024-01-17,P006,Flight Ticket,Travel,7261,3,21783,Flipkart
2024-01-17,P003,Office Chair,Office,4909,4,19636,Swiggy
2024-01-17,P002,Printer,Electronics,16928,4,67712,Uber
2024-01-17,P008,Food Catering,Food,3263,2,6526,Swiggy
2024-01-17,P001,Laptop,Electronics,57970,8,463760,MakeMyTrip
2024-01-17,P005,Software License,Software,19823,5,99115,Amazon
2024-01-17,P008,Food Catering,Food,3146,1,5167,Swiggy
2024-01-17,P003,Office Chair,Office,5668,9,51012,Amazon
2024-01-17,P001,Laptop,Electronics,45589,7,319123,Flipkart
2024-01-17,P001,Laptop,Electronics,49016,6,298242,Amazon
2024-01-17,P006,Flight Ticket,Travel,8000,7,56000,Swiggy
2024-01-17,P004,Desk,Office,9396,8,75168,Uber
2024-01-17,P004,Desk,Office,8189,10,81890,Amazon
2024-01-17,P002,Printer,Electronics,14623,6,87738,Amazon
2024-01-17,P001,Laptop,Electronics,45998,6,275988,MakeMyTrip
2024-01-17,P006,Flight Ticket,Travel,6595,3,19785,Swiggy
2024-01-17,P003,Office Chair,Office,4612,4,18448,Amazon
2024-01-17,P006,Flight Ticket,Travel,7408,2,14816,MakeMyTrip
2024-01-17,P007,Hotel Booking,Travel,6327,3,18981,Amazon
2024-01-17,P001,Laptop,Electronics,50733,6,304398,Amazon
2024-01-17,P008,Food Catering,Food,3566,7,24962,Amazon
2024-01-17,P008,Food Catering,Food,3165,10,31650,Flipkart
2024-01-17,P003,Office Chair,Office,4685,7,32795,Uber
2024-01-17,P007,Hotel Booking,Travel,6982,3,20946,Flipkart
2024-01-17,P001,Laptop,Electronics,45430,8,363440,Swiggy
2024-01-17,P007,Hotel Booking,Travel,6910,4,27640,Amazon
2024-01-18,P006,Flight Ticket,Travel,7564,1,7564,MakeMyTrip
2024-01-18,P003,Office Chair,Office,5528,7,40913,Flipkart
2024-01-18,P006,Flight Ticket,Travel,7327,5,36635,Swiggy
2024-01-18,P001,Laptop,Electronics,57563,4,230252,Swiggy
2024-01-18,P006,Flight Ticket,Travel,6950,10,73084,Amazon
2024-01-18,P005,Software License,Software,19279,4,77116,Swiggy
2024-01-18,P005,Software License,Software,21663,1,21663,Swiggy
2024-01-18,P003,Office Chair,Office,5657,10,56570,Uber
2024-01-18,P002,Printer,Electronics,16082,4,64328,Swiggy
2024-01-18,P007,Hotel Booking,Travel,5595,3,16785,Swiggy
2024-01-18,P001,Laptop,Electronics,54008,8,432064,Amazon
2024-01-18,P008,Food Catering,Food,2908,7,20356,Amazon
2024-01-18,P008,Food Catering,Food,3106,3,9318,Swiggy
2024-01-18,P007,Hotel Booking,Travel,6841,7,47887,Uber
2024-01-18,P007,Hotel Booking,Travel,6852,9,61668,MakeMyTrip
2024-01-18,P008,Food Catering,Food,2781,5,13905,Flipkart
2024-01-18,P007,Hotel Booking,Travel,6094,10,60940,MakeMyTrip
2024-01-18,P007,Hotel Booking,Travel,6249,10,62490,Uber
2024-01-18,P006,Flight Ticket,Travel,7256,2,14512,MakeMyTrip
2024-01-18,P007,Hotel Booking,Travel,6569,3,19707,MakeMyTrip
2024-01-18,P007,Hotel Booking,Travel,5868,2,11736,Swiggy
2024-01-18,P003,Office Chair,Office,5361,8,42888,MakeMyTrip
2024-01-18,P002,Printer,Electronics,15926,3,47778,Swiggy
2024-01-18,P005,Software License,Software,22842,2,45684,Swiggy
2024-01-18,P004,Desk,Office,9438,4,37752,Uber
2024-01-18,P003,Office Chair,Office,4734,9,42606,MakeMyTrip
2024-01-18,P001,Laptop,Electronics,49465,3,148395,Amazon
2024-01-18,P006,Flight Ticket,Travel,7880,5,39400,MakeMyTrip
2024-01-18,P004,Desk,Office,8320,4,33280,Uber
2024-01-18,P005,Software License,Software,19998,5,99990,Swiggy
2024-01-18,P007,Hotel Booking,Travel,5804,9,52236,Swiggy
2024-01-18,P008,Food Catering,Food,3378,3,10134,Uber
2024-01-18,P003,Office Chair,Office,4548,1,4548,Swiggy
2024-01-18,P002,Printer,Electronics,15712,7,109984,MakeMyTrip
2024-01-18,P005,Software License,Software,21284,1,21284,Uber
2024-01-18,P007,Hotel Booking,Travel,6046,7,42322,Flipkart
2024-01-18,P004,Desk,Office,7635,5,38175,Flipkart
2024-01-18,P007,Hotel Booking,Travel,7070,9,63630,Amazon
2024-01-18,P004,Desk,Office,9063,6,54378,Uber
2024-01-18,P002,Printer,Electronics,14759,2,29518,Flipkart
2024-01-18,P001,Laptop,Electronics,49556,9,446004,Swiggy
2024-01-18,P004,Desk,Office,7959,1,7959,Flipkart
2024-01-18,P004,Desk,Office,8050,7,56350,Flipkart
2024-01-18,P007,Hotel Booking,Travel,6861,4,27444,MakeMyTrip
2024-01-18,P001,Laptop,Electronics,52521,5,265544,Uber
2024-01-18,P004,Desk,Office,9530,1,9530,MakeMyTrip
2024-01-18,P003,Office Chair,Office,4860,3,14580,Swiggy
2024-01-18,P004,Desk,Office,9113,8,72904,Uber
2024-01-18,P001,Laptop,Electronics,47150,9,424350,Uber
2024-01-18,P003,Office Chair,Office,5662,4,22648,Swiggy
2024-01-19,P008,Food Catering,Food,2830,4,11320,Flipkart
2024-01-19,P004,Desk,Office,8140,2,16280,Swiggy
2024-01-19,P001,Laptop,Electronics,50295,10,502950,Amazon
2024-01-19,P006,Flight Ticket,Travel,8002,4,32008,Swiggy
2024-01-19,P003,Office Chair,Office,5663,3,16989,Flipkart
2024-01-19,P004,Desk,Office,9526,9,87115,Swiggy
2024-01-19,P003,Office Chair,Office,5316,8,42528,MakeMyTrip
2024-01-19,P007,Hotel Booking,Travel,6007,5,30035,Amazon
2024-01-19,P007,Hotel Booking,Travel,6220,8,49760,MakeMyTrip
2024-01-19,P008,Food Catering,Food,3201,5,16005,Amazon
2024-01-19,P008,Food Catering,Food,3034,5,15170,Swiggy
2024-01-19,P001,Laptop,Electronics,49794,8,398352,Uber
2024-01-19,P006,Flight Ticket,Travel,7007,4,28028,Swiggy
2024-01-19,P001,Laptop,Electronics,52302,7,366114,Amazon
2024-01-19,P003,Office Chair,Office,5760,8,46080,MakeMyTrip
2024-01-19,P005,Software License,Software,21046,8,168368,Flipkart
2024-01-19,P006,Flight Ticket,Travel,6894,7,48258,Flipkart
2024-01-19,P006,Flight Ticket,Travel,8386,6,50316,Uber
2024-01-19,P003,Office Chair,Office,4827,4,19308,Uber
2024-01-19,P001,Laptop,Electronics,58490,7,409430,Amazon
2024-01-19,P008,Food Catering,Food,2736,5,13680,Swiggy
2024-01-19,P005,Software License,Software,18313,3,54939,MakeMyTrip
2024-01-19,P008,Food Catering,Food,2904,10,29040,Uber
2024-01-19,P003,Office Chair,Office,5952,5,29760,Swiggy
2024-01-19,P005,Software License,Software,22209,9,199881,Flipkart
2024-01-19,P007,Hotel Booking,Travel,6676,10,66760,Flipkart
2024-01-19,P001,Laptop,Electronics,52105,5,260525,Flipkart
2024-01-19,P007,Hotel Booking,Travel,5493,4,21972,Uber
2024-01-19,P004,Desk,Office,7794,2,15588,Uber
2024-01-19,P001,Laptop,Electronics,56261,5,281305,MakeMyTrip
2024-01-19,P007,Hotel Booking,Travel,6797,6,40782,Swiggy
2024-01-19,P006,Flight Ticket,Travel,6747,9,60723,MakeMyTrip
2024-01-19,P001,Laptop,Electronics,57713,8,461704,MakeMyTrip
2024-01-19,P007,Hotel Booking,Travel,6200,6,37200,Amazon
2024-01-19,P008,Food Catering,Food,3036,4,12144,Swiggy
2024-01-19,P006,Flight Ticket,Travel,7030,3,21090,MakeMyTrip
2024-01-19,P008,Food Catering,Food,3236,8,25888,Swiggy
2024-01-19,P008,Food Catering,Food,3206,1,3206,Swiggy
2024-01-19,P003,Office Chair,Office,5938,3,17814,Uber
2024-01-19,P003,Office Chair,Office,5517,10,55170,Uber
2024-01-19,P008,Food Catering,Food,3150,8,25200,Uber
2024-01-19,P007,Hotel Booking,Travel,6712,9,60408,MakeMyTrip
2024-01-19,P003,Office Chair,Office,4887,8,39096,Uber
2024-01-19,P005,Software License,Software,22209,8,177672,Amazon
2024-01-19,P004,Desk,Office,7655,4,30620,MakeMyTrip
2024-01-19,P006,Flight Ticket,Travel,7414,7,51898,Swiggy
2024-01-19,P003,Office Chair,Office,4967,8,39736,Amazon
2024-01-19,P005,Software License,Software,18762,3,56286,Flipkart
2024-01-19,P001,Laptop,Electronics,53695,2,107390,Flipkart
2024-01-19,P004,Desk,Office,7218,7,50526,MakeMyTrip
2024-01-20,P004,Desk,Office,9387,4,37548,Uber
2024-01-20,P003,Office Chair,Office,5219,7,36533,MakeMyTrip
2024-01-20,P002,Printer,Electronics,15618,10,156180,Swiggy
2024-01-20,P004,Desk,Office,7531,4,30124,Flipkart
2024-01-20,P006,Flight Ticket,Travel,8290,4,33160,Uber
2024-01-20,P006,Flight Ticket,Travel,8170,5,40850,Amazon
2024-01-20,P006,Flight Ticket,Travel,7312,7,51184,Flipkart
2024-01-20,P005,Software License,Software,21299,9,191691,Swiggy
2024-01-20,P008,Food Catering,Food,2834,8,22672,Uber
2024-01-20,P008,Food Catering,Food,3395,8,30011,Uber
2024-01-20,P007,Hotel Booking,Travel,6004,6,36024,Flipkart
2024-01-20,P004,Desk,Office,9538,10,95380,MakeMyTrip
2024-01-20,P006,Flight Ticket,Travel,7589,7,53123,Uber
2024-01-20,P005,Software License,Software,20067,10,200670,Swiggy
2024-01-20,P001,Laptop,Electronics,45249,10,452490,Flipkart
2024-01-20,P004,Desk,Office,8110,3,24330,Swiggy
2024-01-20,P008,Food Catering,Food,2804,5,14020,MakeMyTrip
2024-01-20,P001,Laptop,Electronics,54411,7,380877,Amazon
2024-01-20,P008,Food Catering,Food,3372,5,16860,Amazon
2024-01-20,P007,Hotel Booking,Travel,5881,5,29405,Swiggy
2024-01-20,P007,Hotel Booking,Travel,6753,3,20259,Swiggy
2024-01-20,P006,Flight Ticket,Travel,6434,3,19302,MakeMyTrip
2024-01-20,P003,Office Chair,Office,5604,9,50436,Swiggy
2024-01-20,P005,Software License,Software,22704,5,113520,Uber
2024-01-20,P001,Laptop,Electronics,54596,8,436768,Uber
2024-01-20,P002,Printer,Electronics,13670,7,100124,Amazon
2024-01-20,P006,Flight Ticket,Travel,6522,3,19566,Amazon
2024-01-20,P005,Software License,Software,23249,7,162743,Flipkart
2024-01-20,P003,Office Chair,Office,4527,8,36216,Swiggy
2024-01-20,P003,Office Chair,Office,5270,5,26350,Amazon
2024-01-20,P002,Printer,Electronics,14706,6,88236,Uber
2024-01-20,P002,Printer,Electronics,14182,2,28364,Amazon
2024-01-20,P003,Office Chair,Office,5996,2,11992,Amazon
2024-01-20,P008,Food Catering,Food,2811,1,2811,Amazon
2024-01-20,P003,Office Chair,Office,4627,10,46270,Uber
2024-01-20,P005,Software License,Software,19823,8,158584,Uber
2024-01-20,P003,Office Chair,Office,4889,10,48890,Swiggy
2024-01-20,P001,Laptop,Electronics,49815,7,348705,MakeMyTrip
2024-01-20,P008,Food Catering,Food,2889,4,11556,Flipkart
2024-01-20,P003,Office Chair,Office,5091,3,15273,MakeMyTrip
2024-01-20,P004,Desk,Office,9356,1,9356,Swiggy
2024-01-20,P007,Hotel Booking,Travel,5579,2,11158,Amazon
2024-01-20,P006,Flight Ticket,Travel,8115,2,16230,Amazon
2024-01-20,P006,Flight Ticket,Travel,7215,3,21645,Amazon
2024-01-20,P004,Desk,Office,9549,1,9549,Swiggy
2024-01-20,P002,Printer,Electronics,14672,9,132048,Flipkart
2024-01-20,P007,Hotel Booking,Travel,6869,2,13738,Uber
2024-01-20,P001,Laptop,Electronics,57478,5,287390,Uber
2024-01-20,P007,Hotel Booking,Travel,6786,5,33930,MakeMyTrip
2024-01-20,P002,Printer,Electronics,17070,5,85350,Swiggy
2024-01-21,P003,Office Chair,Office,5009,6,30054,Amazon
2024-01-21,P003,Office Chair,Office,5832,10,58320,Uber
2024-01-21,P001,Laptop,Electronics,45640,7,319480,Flipkart
2024-01-21,P001,Laptop,Electronics,50169,9,451521,Swiggy
2024-01-21,P004,Desk,Office,8453,8,67624,Amazon
2024-01-21,P006,Flight Ticket,Travel,6855,9,61695,Flipkart
2024-01-21,P003,Office Chair,Office,4873,9,48406,Flipkart
2024-01-21,P006,Flight Ticket,Travel,6614,10,66140,Swiggy
2024-01-21,P008,Food Catering,Food,3101,9,27909,MakeMyTrip
2024-01-21,P003,Office Chair,Office,5622,10,56220,MakeMyTrip
2024-01-21,P006,Flight Ticket,Travel,7403,8,59224,MakeMyTrip
2024-01-21,P005,Software License,Software,18587,4,74348,Amazon
2024-01-21,P007,Hotel Booking,Travel,6318,10,63180,Swiggy
2024-01-21,P004,Desk,Office,8157,6,48942,Swiggy
2024-01-21,P001,Laptop,Electronics,59082,7,413574,Amazon
2024-01-21,P006,Flight Ticket,Travel,8176,9,73584,Swiggy
2024-01-21,P006,Flight Ticket,Travel,7202,1,7202,Swiggy
2024-01-21,P004,Desk,Office,7336,1,7336,Flipkart
2024-01-21,P006,Flight Ticket,Travel,7282,7,50974,Flipkart
2024-01-21,P003,Office Chair,Office,5002,1,9313,Flipkart
2024-01-21,P005,Software License,Software,23876,10,238760,Uber
2024-01-21,P007,Hotel Booking,Travel,6760,9,60840,Flipkart
2024-01-21,P004,Desk,Office,9508,2,19016,Flipkart
2024-01-21,P002,Printer,Electronics,15686,2,31372,Uber
2024-01-21,P004,Desk,Office,7542,9,67878,Swiggy
2024-01-21,P001,Laptop,Electronics,49024,1,49024,Swiggy
2024-01-21,P003,Office Chair,Office,5132,3,15396,Amazon
2024-01-21,P006,Flight Ticket,Travel,7640,7,53480,Uber
2024-01-21,P002,Printer,Electronics,15720,9,141480,MakeMyTrip
2024-01-21,P007,Hotel Booking,Travel,6761,9,60849,Swiggy
2024-01-21,P003,Office Chair,Office,5991,8,47928,Amazon
2024-01-21,P001,Laptop,Electronics,49600,5,248000,Amazon
2024-01-21,P008,Food Catering,Food,2962,6,17772,Swiggy
2024-01-21,P003,Office Chair,Office,4946,6,29676,Uber
2024-01-21,P006,Flight Ticket,Travel,7868,6,47208,Flipkart
2024-01-21,P004,Desk,Office,8078,8,64624,Uber
2024-01-21,P002,Printer,Electronics,17618,5,88090,Amazon
2024-01-21,P002,Printer,Electronics,15791,10,157910,Amazon
2024-01-21,P004,Desk,Office,8530,5,42650,Uber
2024-01-21,P002,Printer,Electronics,16305,5,81525,Amazon
2024-01-21,P003,Office Chair,Office,4514,10,45140,MakeMyTrip
2024-01-21,P003,Office Chair,Office,4819,6,28914,MakeMyTrip
2024-01-21,P001,Laptop,Electronics,48960,5,244800,MakeMyTrip
2024-01-21,P006,Flight Ticket,Travel,8222,8,65776,MakeMyTrip
2024-01-21,P008,Food Catering,Food,2957,4,11828,Amazon
2024-01-21,P004,Desk,Office,8012,2,16024,MakeMyTrip
2024-01-21,P005,Software License,Software,20475,4,81900,Flipkart
2024-01-21,P002,Printer,Electronics,16024,1,16024,Swiggy
2024-01-21,P004,Desk,Office,7554,1,7554,Swiggy
2024-01-21,P007,Hotel Booking,Travel,6362,3,19086,Amazon
2024-01-22,P002,Printer,Electronics,14237,4,56948,MakeMyTrip
2024-01-22,P008,Food Catering,Food,3306,10,33060,Uber
2024-01-22,P005,Software License,Software,23768,6,142608,Amazon
2024-01-22,P007,Hotel Booking,Travel,5559,4,22236,MakeMyTrip
2024-01-22,P007,Hotel Booking,Travel,6556,7,45892,Flipkart
2024-01-22,P005,Software License,Software,18047,2,36094,Uber
2024-01-22,P004,Desk,Office,8614,2,17228,Uber
2024-01-22,P008,Food Catering,Food,2906,7,20342,Flipkart
2024-01-22,P006,Flight Ticket,Travel,7779,2,15558,Flipkart
2024-01-22,P008,Food Catering,Food,2750,9,24750,Uber
2024-01-22,P008,Food Catering,Food,3237,3,9711,Uber
2024-01-22,P002,Printer,Electronics,16934,2,33868,Flipkart
2024-01-22,P005,Software License,Software,22301,6,133806,Flipkart
2024-01-22,P001,Laptop,Electronics,45218,1,45218,Uber
2024-01-22,P001,Laptop,Electronics,52504,7,367528,Flipkart
2024-01-22,P004,Desk,Office,7327,5,36635,Uber
2024-01-22,P003,Office Chair,Office,4502,3,13506,Amazon
2024-01-22,P005,Software License,Software,22739,6,136434,Amazon
2024-01-22,P008,Food Catering,Food,3207,8,25656,Flipkart
2024-01-22,P004,Desk,Office,8785,10,87850,Amazon
2024-01-22,P003,Office Chair,Office,5898,4,23592,Swiggy
2024-01-22,P002,Printer,Electronics,14258,5,71290,Amazon
2024-01-22,P003,Office Chair,Office,5884,7,41188,Amazon
2024-01-22,P004,Desk,Office,8056,4,32224,Flipkart
2024-01-22,P004,Desk,Office,9457,8,75656,MakeMyTrip
2024-01-22,P003,Office Chair,Office,5060,4,20240,MakeMyTrip
2024-01-22,P004,Desk,Office,7639,8,61112,Uber
2024-01-22,P002,Printer,Electronics,16952,10,169520,MakeMyTrip
2024-01-22,P005,Software License,Software,23650,7,165550,Flipkart
2024-01-22,P003,Office Chair,Office,5925,9,53325,Swiggy
2024-01-22,P005,Software License,Software,23514,8,188112,Uber
2024-01-22,P002,Printer,Electronics,17032,9,153288,Amazon
2024-01-22,P006,Flight Ticket,Travel,7825,5,40651,Flipkart
2024-01-22,P002,Printer,Electronics,14420,7,100940,Amazon
2024-01-22,P008,Food Catering,Food,2797,10,27970,Swiggy
2024-01-22,P001,Laptop,Electronics,53669,9,483021,Uber
2024-01-22,P004,Desk,Office,8139,1,8139,Uber
2024-01-22,P005,Software License,Software,22231,2,44462,MakeMyTrip
2024-01-22,P004,Desk,Office,8829,6,52974,MakeMyTrip
2024-01-22,P002,Printer,Electronics,13976,6,83856,MakeMyTrip
2024-01-22,P008,Food Catering,Food,3033,8,24264,MakeMyTrip
2024-01-22,P002,Printer,Electronics,14263,3,42789,Uber
2024-01-22,P003,Office Chair,Office,5993,9,53937,Amazon
2024-01-22,P007,Hotel Booking,Travel,6002,9,54018,Flipkart
2024-01-22,P002,Printer,Electronics,14412,10,144120,Uber
2024-01-22,P001,Laptop,Electronics,50568,4,202272,Flipkart
2024-01-22,P001,Laptop,Electronics,49673,5,248365,Amazon
2024-01-22,P003,Office Chair,Office,4821,5,24105,Flipkart
2024-01-22,P002,Printer,Electronics,15187,5,75935,Uber
2024-01-22,P002,Printer,Electronics,13814,4,55256,Amazon
2024-01-23,P006,Flight Ticket,Travel,6706,4,26824,Flipkart
2024-01-23,P004,Desk,Office,9108,9,81972,Uber
2024-01-23,P003,Office Chair,Office,5788,8,46304,Uber
2024-01-23,P007,Hotel Booking,Travel,6542,6,39252,Uber
2024-01-23,P005,Software License,Software,22905,4,91620,Flipkart
2024-01-23,P002,Printer,Electronics,16766,1,16766,Swiggy
2024-01-23,P001,Laptop,Electronics,45725,1,45725,Flipkart
2024-01-23,P001,Laptop,Electronics,52567,1,52567,Uber
2024-01-23,P008,Food Catering,Food,2971,7,20797,MakeMyTrip
2024-01-23,P006,Flight Ticket,Travel,7729,4,30916,MakeMyTrip
2024-01-23,P004,Desk,Office,7676,9,69084,MakeMyTrip
2024-01-23,P008,Food Catering,Food,3073,7,21511,Swiggy
2024-01-23,P004,Desk,Office,7406,10,74060,Swiggy
2024-01-23,P006,Flight Ticket,Travel,6503,9,58527,Swiggy
2024-01-23,P006,Flight Ticket,Travel,7100,3,21300,Amazon
2024-01-23,P002,Printer,Electronics,14316,4,57264,Flipkart
2024-01-23,P005,Software License,Software,21699,2,43398,Uber
2024-01-23,P005,Software License,Software,22043,2,44086,Uber
2024-01-23,P005,Software License,Software,23775,4,95100,Swiggy
2024-01-23,P005,Software License,Software,19034,8,152272,Flipkart
2024-01-23,P006,Flight Ticket,Travel,6553,5,32765,Swiggy
2024-01-23,P003,Office Chair,Office,4792,7,33544,Amazon
2024-01-23,P006,Flight Ticket,Travel,7726,7,54082,MakeMyTrip
2024-01-23,P002,Printer,Electronics,16484,10,164840,Swiggy
2024-01-23,P003,Office Chair,Office,5876,10,58760,Uber
2024-01-23,P001,Laptop,Electronics,49191,7,344337,MakeMyTrip
2024-01-23,P006,Flight Ticket,Travel,6868,5,38962,MakeMyTrip
2024-01-23,P003,Office Chair,Office,5792,1,5792,Uber
2024-01-23,P003,Office Chair,Office,4659,3,13977,Flipkart
2024-01-23,P001,Laptop,Electronics,58097,7,406679,Uber
2024-01-23,P003,Office Chair,Office,5189,2,10378,Amazon
2024-01-23,P001,Laptop,Electronics,47528,8,380224,MakeMyTrip
2024-01-23,P002,Printer,Electronics,16001,6,96006,MakeMyTrip
2024-01-23,P005,Software License,Software,21568,1,21568,Swiggy
2024-01-23,P002,Printer,Electronics,14467,1,14467,Uber
2024-01-23,P005,Software License,Software,18502,6,111012,MakeMyTrip
2024-01-23,P007,Hotel Booking,Travel,6217,10,62170,Uber
2024-01-23,P007,Hotel Booking,Travel,6224,5,31120,Flipkart
2024-01-23,P004,Desk,Office,7704,1,7704,MakeMyTrip
2024-01-23,P007,Hotel Booking,Travel,5589,2,11178,MakeMyTrip
2024-01-23,P007,Hotel Booking,Travel,5822,10,58220,Swiggy
2024-01-23,P003,Office Chair,Office,4578,4,18312,Swiggy
2024-01-23,P003,Office Chair,Office,5840,7,40880,Flipkart
2024-01-23,P007,Hotel Booking,Travel,5487,7,42752,Swiggy
2024-01-23,P006,Flight Ticket,Travel,7745,3,23235,Uber
2024-01-23,P003,Office Chair,Office,5931,4,23724,Uber
2024-01-23,P003,Office Chair,Office,5206,1,5206,Amazon
2024-01-23,P005,Software License,Software,20679,9,186111,MakeMyTrip
2024-01-23,P006,Flight Ticket,Travel,7251,7,50757,Uber
2024-01-23,P002,Printer,Electronics,15840,5,79200,MakeMyTrip
2024-01-24,P001,Laptop,Electronics,50475,6,302850,Uber
2024-01-24,P006,Flight Ticket,Travel,7381,4,29524,Swiggy
2024-01-24,P004,Desk,Office,8081,4,32324,Flipkart
2024-01-24,P008,Food Catering,Food,3340,10,33400,Swiggy
2024-01-24,P002,Printer,Electronics,14710,6,88260,MakeMyTrip
2024-01-24,P008,Food Catering,Food,3076,4,12304,Swiggy
2024-01-24,P005,Software License,Software,19983,1,19983,MakeMyTrip
2024-01-24,P003,Office Chair,Office,5292,1,5292,Flipkart
2024-01-24,P005,Software License,Software,18863,6,113178,Uber
2024-01-24,P001,Laptop,Electronics,50594,3,151782,MakeMyTrip
2024-01-24,P002,Printer,Electronics,14281,1,14281,Swiggy
2024-01-24,P001,Laptop,Electronics,56762,10,567620,Uber
2024-01-24,P004,Desk,Office,8097,2,16194,Uber
2024-01-24,P001,Laptop,Electronics,45917,2,91834,Uber
2024-01-24,P001,Laptop,Electronics,57833,7,408567,Amazon
2024-01-24,P007,Hotel Booking,Travel,5716,7,40012,Flipkart
2024-01-24,P006,Flight Ticket,Travel,7622,7,53354,Uber
2024-01-24,P002,Printer,Electronics,17860,2,35720,MakeMyTrip
