date,product_id,product_name,category,unit_price,quantity,total_price,vendor
2024-02-17,P008,Food Catering,Food,2757,7,19299,Swiggy
2024-02-17,P004,Desk,Office,7588,7,53116,Swiggy
2024-02-17,P008,Food Catering,Food,3314,10,33140,Amazon
2024-02-17,P002,Printer,Electronics,14412,6,86472,Swiggy
2024-02-17,P006,Flight Ticket,Travel,6488,5,32440,MakeMyTrip
2024-02-17,P007,Hotel Booking,Travel,6628,2,13256,Amazon
2024-02-17,P002,Printer,Electronics,16733,3,50199,Uber
2024-02-17,P006,Flight Ticket,Travel,6953,10,69530,Uber
2024-02-17,P004,Desk,Office,9556,7,66892,Swiggy
2024-02-17,P002,Printer,Electronics,13902,4,55608,MakeMyTrip
2024-02-17,P002,Printer,Electronics,15119,1,15119,Swiggy
2024-02-17,P007,Hotel Booking,Travel,5742,10,57420,Flipkart
2024-02-17,P002,Printer,Electronics,15441,5,77205,MakeMyTrip
2024-02-17,P007,Hotel Booking,Travel,6220,8,49760,Flipkart
2024-02-17,P001,Laptop,Electronics,51625,4,206500,Flipkart
2024-02-17,P003,Office Chair,Office,5810,3,17430,Amazon
2024-02-17,P008,Food Catering,Food,3143,7,22001,Uber
2024-02-17,P008,Food Catering,Food,3163,5,15815,Swiggy
2024-02-17,P004,Desk,Office,8707,3,26121,Flipkart
2024-02-17,P007,Hotel Booking,Travel,7025,2,14050,Uber
2024-02-17,P004,Desk,Office,8778,6,52668,Flipkart
2024-02-17,P002,Printer,Electronics,15594,3,46782,MakeMyTrip
2024-02-17,P005,Software License,Software,19484,1,19484,Swiggy
2024-02-17,P008,Food Catering,Food,3428,4,13712,Swiggy
2024-02-17,P005,Software License,Software,23767,8,190136,Swiggy
2024-02-17,P001,Laptop,Electronics,50592,6,303552,Flipkart
2024-02-18,P006,Flight Ticket,Travel,7226,6,43356,Flipkart
2024-02-18,P002,Printer,Electronics,14781,1,14781,Amazon
2024-02-18,P002,Printer,Electronics,17298,1,17298,Swiggy
2024-02-18,P001,Laptop,Electronics,55795,2,111590,MakeMyTrip
2024-02-18,P002,Printer,Electronics,13948,9,125532,Uber
2024-02-18,P008,Food Catering,Food,2753,2,5506,Flipkart
2024-02-18,P001,Laptop,Electronics,56920,6,341520,Uber
2024-02-18,P005,Software License,Software,20415,4,81660,Flipkart
2024-02-18,P003,Office Chair,Office,5751,3,17253,MakeMyTrip
2024-02-18,P005,Software License,Software,22094,2,44188,MakeMyTrip
2024-02-18,P006,Flight Ticket,Travel,6448,9,58032,Swiggy
2024-02-18,P007,Hotel Booking,Travel,6761,6,40566,Swiggy
2024-02-18,P002,Printer,Electronics,15111,8,120888,Uber
2024-02-18,P004,Desk,Office,9152,7,64064,Amazon
2024-02-18,P004,Desk,Office,9229,9,83061,Amazon
2024-02-18,P005,Software License,Software,22042,9,198378,Swiggy
2024-02-18,P002,Printer,Electronics,17782,1,17782,Swiggy
2024-02-18,P001,Laptop,Electronics,55965,3,167895,Amazon
2024-02-18,P007,Hotel Booking,Travel,7014,9,63126,Swiggy
2024-02-18,P008,Food Catering,Food,3308,9,29772,Uber
2024-02-18,P005,Software License,Software,22898,7,160286,Swiggy
2024-02-18,P004,Desk,Office,9378,7,65646,Uber
2024-02-18,P001,Laptop,Electronics,51528,1,51528,MakeMyTrip
2024-02-18,P001,Laptop,Electronics,48308,4,193232,Swiggy
2024-02-18,P001,Laptop,Electronics,48277,6,289662,Swiggy
2024-02-18,P002,Printer,Electronics,17254,7,120778,Uber
2024-02-18,P008,Food Catering,Food,3102,7,21714,Uber
2024-02-18,P003,Office Chair,Office,5065,4,20260,MakeMyTrip
2024-02-18,P007,Hotel Booking,Travel,6288,2,12576,Flipkart
2024-02-18,P003,Office Chair,Office,5590,3,16770,Flipkart
2024-02-18,P004,Desk,Office,8667,1,8667,Uber
2024-02-18,P003,Office Chair,Office,5543,1,5543,Amazon
2024-02-18,P002,Printer,Electronics,15754,3,47262,Uber
2024-02-18,P007,Hotel Booking,Travel,5424,6,32544,Uber
2024-02-18,P007,Hotel Booking,Travel,6563,6,39378,Uber
2024-02-18,P002,Printer,Electronics,16054,5,80270,Amazon
2024-02-18,P007,Hotel Booking,Travel,6009,4,24036,Amazon
2024-02-18,P006,Flight Ticket,Travel,6448,2,12896,Uber
2024-02-18,P002,Printer,Electronics,15683,7,109781,Swiggy
2024-02-18,P002,Printer,Electronics,16145,4,64580,Flipkart
2024-02-18,P004,Desk,Office,9527,9,85743,Swiggy
2024-02-18,P005,Software License,Software,20574,6,123444,Uber
2024-02-18,P004,Desk,Office,9373,5,46865,Swiggy
2024-02-18,P002,Printer,Electronics,14892,8,119136,MakeMyTrip
2024-02-18,P007,Hotel Booking,Travel,6805,2,13610,Uber
2024-02-18,P004,Desk,Office,8039,7,56273,Uber
2024-02-18,P002,Printer,Electronics,14743,6,88458,Swiggy
2024-02-18,P003,Office Chair,Office,5831,3,17493,Uber
2024-02-18,P003,Office Chair,Office,5977,1,5977,Uber
2024-02-18,P003,Office Chair,Office,4961,4,19844,Amazon
2024-02-19,P004,Desk,Office,7459,9,67131,Uber
2024-02-19,P004,Desk,Office,8035,6,48210,MakeMyTrip
2024-02-19,P004,Desk,Office,7799,9,70191,Uber
2024-02-19,P006,Flight Ticket,Travel,7112,6,42672,Amazon
2024-02-19,P003,Office Chair,Office,5376,9,48384,MakeMyTrip
2024-02-19,P001,Laptop,Electronics,46729,7,327103,Amazon
2024-02-19,P002,Printer,Electronics,14532,9,130788,MakeMyTrip
2024-02-19,P003,Office Chair,Office,4588,4,19968,Flipkart
2024-02-19,P007,Hotel Booking,Travel,6388,8,51104,Flipkart
2024-02-19,P004,Desk,Office,8044,3,24132,Swiggy
2024-02-19,P008,Food Catering,Food,3188,9,28692,Swiggy
2024-02-19,P004,Desk,Office,7495,6,44970,MakeMyTrip
2024-02-19,P005,Software License,Software,21347,7,149429,Amazon
2024-02-19,P006,Flight Ticket,Travel,7234,6,43404,Uber
2024-02-19,P003,Office Chair,Office,5757,6,34542,MakeMyTrip
2024-02-19,P002,Printer,Electronics,14412,7,100884,MakeMyTrip
2024-02-19,P008,Food Catering,Food,3169,9,28521,Uber
2024-02-19,P002,Printer,Electronics,16184,4,64736,Swiggy
2024-02-19,P002,Printer,Electronics,14554,4,58216,Amazon
2024-02-19,P003,Office Chair,Office,5463,1,5463,Uber
2024-02-19,P004,Desk,Office,8032,5,40160,Amazon
2024-02-19,P003,Office Chair,Office,5956,9,53604,Uber
2024-02-19,P002,Printer,Electronics,14370,5,71850,Swiggy
2024-02-19,P001,Laptop,Electronics,49974,5,249870,Flipkart
2024-02-19,P008,Food Catering,Food,3505,9,31545,Flipkart
2024-02-19,P007,Hotel Booking,Travel,5888,1,5888,Flipkart
2024-02-19,P006,Flight Ticket,Travel,6490,7,45430,Flipkart
2024-02-19,P007,Hotel Booking,Travel,5425,6,32550,Amazon
2024-02-19,P001,Laptop,Electronics,59125,4,236500,Swiggy
2024-02-19,P006,Flight Ticket,Travel,6564,6,39384,MakeMyTrip
2024-02-19,P004,Desk,Office,8110,2,16220,MakeMyTrip
2024-02-19,P002,Printer,Electronics,17761,9,159849,Swiggy
2024-02-19,P004,Desk,Office,7279,10,72790,Swiggy
2024-02-19,P003,Office Chair,Office,5132,2,10264,Uber
2024-02-19,P001,Laptop,Electronics,58967,9,530703,Amazon
2024-02-19,P006,Flight Ticket,Travel,6421,8,51368,Swiggy
2024-02-19,P001,Laptop,Electronics,45324,10,453240,Uber
2024-02-19,P008,Food Catering,Food,3172,3,9516,Amazon
2024-02-19,P006,Flight Ticket,Travel,6757,6,40542,Uber
2024-02-19,P005,Software License,Software,20869,7,146083,Swiggy
2024-02-19,P002,Printer,Electronics,14584,4,58336,MakeMyTrip
2024-02-19,P006,Flight Ticket,Travel,7787,6,46722,Amazon
2024-02-19,P004,Desk,Office,7885,4,31540,Swiggy
2024-02-19,P008,Food Catering,Food,3545,6,21270,Swiggy
2024-02-19,P006,Flight Ticket,Travel,7482,1,7482,MakeMyTrip
2024-02-19,P008,Food Catering,Food,2865,3,8595,Flipkart
2024-02-19,P005,Software License,Software,23092,1,23092,Amazon
2024-02-19,P006,Flight Ticket,Travel,7654,8,61232,Amazon
2024-02-19,P002,Printer,Electronics,17154,6,102924,Amazon
2024-02-19,P003,Office Chair,Office,4894,2,9788,Flipkart
2024-02-20,P005,Software License,Software,23155,2,46310,Swiggy
2024-02-20,P008,Food Catering,Food,3179,6,19074,Uber
2024-02-20,P006,Flight Ticket,Travel,8125,4,32500,Uber
2024-02-20,P003,Office Chair,Office,5096,1,5096,Flipkart
2024-02-20,P003,Office Chair,Office,4892,9,44028,Uber
2024-02-20,P004,Desk,Office,8508,10,85080,Swiggy
2024-02-20,P003,Office Chair,Office,5975,5,29875,Swiggy
2024-02-20,P004,Desk,Office,8545,8,68360,Amazon
2024-02-20,P008,Food Catering,Food,3240,10,32400,Flipkart
2024-02-20,P003,Office Chair,Office,4781,9,43029,Amazon
2024-02-20,P003,Office Chair,Office,5795,3,17385,MakeMyTrip
2024-02-20,P007,Hotel Booking,Travel,6815,4,29876,Uber
2024-02-20,P006,Flight Ticket,Travel,6566,3,19698,Flipkart
2024-02-20,P004,Desk,Office,9380,10,93800,Swiggy
2024-02-20,P003,Office Chair,Office,4826,3,14478,Flipkart
2024-02-20,P003,Office Chair,Office,5397,5,26985,MakeMyTrip
2024-02-20,P007,Hotel Booking,Travel,5852,8,46816,Amazon
2024-02-20,P001,Laptop,Electronics,49408,1,49408,Uber
2024-02-20,P006,Flight Ticket,Travel,8318,1,8318,MakeMyTrip
2024-02-20,P001,Laptop,Electronics,59519,6,357114,MakeMyTrip
2024-02-20,P002,Printer,Electronics,16968,1,16968,Uber
2024-02-20,P005,Software License,Software,19889,7,139223,Swiggy
2024-02-20,P005,Software License,Software,22912,6,137472,Flipkart
2024-02-20,P006,Flight Ticket,Travel,6437,7,45059,MakeMyTrip
2024-02-20,P005,Software License,Software,21551,8,172408,Amazon
2024-02-20,P001,Laptop,Electronics,58434,4,233736,Swiggy
2024-02-20,P002,Printer,Electronics,14625,1,14625,Flipkart
2024-02-20,P007,Hotel Booking,Travel,6130,1,6130,MakeMyTrip
2024-02-20,P003,Office Chair,Office,5295,5,26475,Amazon
2024-02-20,P008,Food Catering,Food,3106,4,12424,Uber
2024-02-20,P005,Software License,Software,18944,1,18944,Flipkart
2024-02-20,P006,Flight Ticket,Travel,6713,4,26852,Flipkart
2024-02-20,P008,Food Catering,Food,2864,8,22912,Amazon
2024-02-20,P004,Desk,Office,7975,2,15950,Uber
2024-02-20,P007,Hotel Booking,Travel,6931,4,27724,Swiggy
2024-02-20,P005,Software License,Software,21686,1,21686,Swiggy
2024-02-20,P008,Food Catering,Food,3094,10,30940,Amazon
2024-02-20,P003,Office Chair,Office,4558,7,31906,Flipkart
2024-02-20,P003,Office Chair,Office,5891,5,29455,MakeMyTrip
2024-02-20,P008,Food Catering,Food,2896,4,11584,Uber
2024-02-20,P001,Laptop,Electronics,56077,5,280385,Amazon
2024-02-20,P004,Desk,Office,8748,2,17496,Uber
2024-02-20,P006,Flight Ticket,Travel,7601,9,68409,MakeMyTrip
2024-02-20,P004,Desk,Office,8571,8,68568,Flipkart
2024-02-20,P006,Flight Ticket,Travel,8035,6,48210,Amazon
2024-02-20,P004,Desk,Office,8526,6,51156,Amazon
2024-02-20,P008,Food Catering,Food,2793,4,11172,Flipkart
2024-02-20,P004,Desk,Office,7855,10,78550,Uber
2024-02-20,P001,Laptop,Electronics,56274,10,562740,Uber
2024-02-20,P005,Software License,Software,18614,8,148912,MakeMyTrip
2024-02-21,P002,Printer,Electronics,14955,4,59820,Amazon
2024-02-21,P005,Software License,Software,22058,10,220580,Amazon
2024-02-21,P008,Food Catering,Food,3596,9,32364,Flipkart
2024-02-21,P003,Office Chair,Office,4851,3,14553,Uber
2024-02-21,P001,Laptop,Electronics,49803,4,199212,Flipkart
2024-02-21,P007,Hotel Booking,Travel,6688,3,20064,MakeMyTrip
2024-02-21,P004,Desk,Office,9317,5,46585,Swiggy
2024-02-21,P006,Flight Ticket,Travel,8368,9,75312,Flipkart
2024-02-21,P002,Printer,Electronics,13923,2,27846,Uber
2024-02-21,P002,Printer,Electronics,16622,10,166220,MakeMyTrip
2024-02-21,P004,Desk,Office,9248,10,96485,Swiggy
2024-02-21,P005,Software License,Software,18762,10,187620,Swiggy
2024-02-21,P002,Printer,Electronics,14385,2,32911,Flipkart
2024-02-21,P008,Food Catering,Food,2924,9,26316,Amazon
2024-02-21,P006,Flight Ticket,Travel,7203,2,14406,Amazon
2024-02-21,P002,Printer,Electronics,17099,10,172548,Flipkart
2024-02-21,P003,Office Chair,Office,5355,1,5355,Swiggy
2024-02-21,P003,Office Chair,Office,5104,3,15312,Amazon
2024-02-21,P003,Office Chair,Office,5222,9,46998,Swiggy
2024-02-21,P005,Software License,Software,23252,8,186016,Uber
2024-02-21,P001,Laptop,Electronics,51876,5,259380,MakeMyTrip
2024-02-21,P006,Flight Ticket,Travel,8055,1,8055,Amazon
2024-02-21,P002,Printer,Electronics,13598,5,67990,Amazon
2024-02-21,P006,Flight Ticket,Travel,6658,2,13316,Uber
2024-02-21,P001,Laptop,Electronics,48769,10,487690,Uber
2024-02-21,P005,Software License,Software,23764,8,190112,Flipkart
2024-02-21,P007,Hotel Booking,Travel,5885,1,5885,Swiggy
2024-02-21,P002,Printer,Electronics,15737,3,47211,Swiggy
2024-02-21,P005,Software License,Software,18184,9,163656,Flipkart
2024-02-21,P003,Office Chair,Office,5911,8,49656,Uber
2024-02-21,P008,Food Catering,Food,3181,3,9543,Swiggy
2024-02-21,P002,Printer,Electronics,17451,10,174510,Uber
2024-02-21,P004,Desk,Office,8689,5,45817,MakeMyTrip
2024-02-21,P001,Laptop,Electronics,49430,9,444870,Flipkart
2024-02-21,P006,Flight Ticket,Travel,6565,8,52520,Uber
2024-02-21,P006,Flight Ticket,Travel,7571,1,7571,Swiggy
2024-02-21,P001,Laptop,Electronics,55221,4,220884,Amazon
2024-02-21,P003,Office Chair,Office,5780,6,34680,Amazon
2024-02-21,P008,Food Catering,Food,3190,9,28710,MakeMyTrip
2024-02-21,P004,Desk,Office,9563,10,95630,MakeMyTrip
2024-02-21,P006,Flight Ticket,Travel,6920,9,62280,MakeMyTrip
2024-02-21,P006,Flight Ticket,Travel,7006,1,11781,Flipkart
2024-02-21,P002,Printer,Electronics,16639,6,99834,Flipkart
2024-02-21,P006,Flight Ticket,Travel,7973,5,39865,MakeMyTrip
2024-02-21,P003,Office Chair,Office,5282,2,10564,Flipkart
2024-02-21,P007,Hotel Booking,Travel,6027,6,36162,Flipkart
2024-02-21,P002,Printer,Electronics,16591,8,132728,Uber
2024-02-21,P005,Software License,Software,18062,3,54186,Uber
2024-02-21,P005,Software License,Software,22157,1,22157,Flipkart
2024-02-21,P003,Office Chair,Office,5276,9,47484,Uber
2024-02-22,P005,Software License,Software,18524,3,55572,Swiggy
2024-02-22,P003,Office Chair,Office,4920,10,49200,Uber
2024-02-22,P006,Flight Ticket,Travel,7121,1,7121,Swiggy
2024-02-22,P001,Laptop,Electronics,56952,3,170856,MakeMyTrip
2024-02-22,P005,Software License,Software,22858,1,22858,Swiggy
2024-02-22,P003,Office Chair,Office,4629,10,46290,Uber
2024-02-22,P002,Printer,Electronics,17082,2,34164,Amazon
2024-02-22,P007,Hotel Booking,Travel,6430,10,64300,Flipkart
2024-02-22,P003,Office Chair,Office,5023,7,35161,Flipkart
2024-02-22,P006,Flight Ticket,Travel,8109,5,43323,MakeMyTrip
2024-02-22,P005,Software License,Software,19536,8,156288,Flipkart
2024-02-22,P005,Software License,Software,18996,8,151968,Uber
2024-02-22,P007,Hotel Booking,Travel,5997,9,53973,MakeMyTrip
2024-02-22,P003,Office Chair,Office,5125,10,51250,Flipkart
2024-02-22,P004,Desk,Office,8135,1,8135,MakeMyTrip
2024-02-22,P002,Printer,Electronics,13568,6,81408,MakeMyTrip
2024-02-22,P002,Printer,Electronics,17913,3,53739,Swiggy
2024-02-22,P001,Laptop,Electronics,52197,4,208788,Flipkart
2024-02-22,P001,Laptop,Electronics,47403,7,331821,Flipkart
2024-02-22,P002,Printer,Electronics,14010,6,84060,Swiggy
2024-02-22,P005,Software License,Software,22638,3,67914,Flipkart
2024-02-22,P006,Flight Ticket,Travel,6466,6,38796,MakeMyTrip
2024-02-22,P008,Food Catering,Food,2750,6,16500,MakeMyTrip
2024-02-22,P005,Software License,Software,21436,5,107180,Flipkart
2024-02-22,P001,Laptop,Electronics,55514,7,392412,Uber
2024-02-22,P006,Flight Ticket,Travel,7612,2,15224,Flipkart
2024-02-22,P003,Office Chair,Office,5414,9,48726,Flipkart
2024-02-22,P004,Desk,Office,8503,9,76527,MakeMyTrip
2024-02-22,P008,Food Catering,Food,3131,2,6262,Flipkart
2024-02-22,P008,Food Catering,Food,3301,9,29709,Amazon
2024-02-22,P007,Hotel Booking,Travel,6671,1,6671,Flipkart
2024-02-22,P003,Office Chair,Office,5616,10,56160,MakeMyTrip
2024-02-22,P005,Software License,Software,23428,3,70284,Uber
2024-02-22,P002,Printer,Electronics,15057,4,60228,Amazon
2024-02-22,P001,Laptop,Electronics,57506,2,115012,Amazon
2024-02-22,P007,Hotel Booking,Travel,5882,6,35292,Swiggy
2024-02-22,P002,Printer,Electronics,15893,10,158930,Amazon
2024-02-22,P007,Hotel Booking,Travel,6648,5,33240,Amazon
2024-02-22,P005,Software License,Software,23012,9,207108,Uber
2024-02-22,P004,Desk,Office,9156,2,18312,Flipkart
2024-02-22,P003,Office Chair,Office,5195,1,5195,Swiggy
2024-02-22,P001,Laptop,Electronics,46877,2,93754,MakeMyTrip
2024-02-22,P001,Laptop,Electronics,53135,10,531350,Flipkart
2024-02-22,P008,Food Catering,Food,3568,7,24976,MakeMyTrip
2024-02-22,P007,Hotel Booking,Travel,6230,4,24920,Flipkart
2024-02-22,P005,Software License,Software,18078,7,126546,Amazon
2024-02-22,P005,Software License,Software,23693,5,118465,MakeMyTrip
2024-02-22,P005,Software License,Software,18657,5,93285,Uber
2024-02-22,P002,Printer,Electronics,17832,4,71328,Amazon
2024-02-22,P001,Laptop,Electronics,45465,4,181860,Flipkart
2024-02-23,P007,Hotel Booking,Travel,6261,4,25044,MakeMyTrip
2024-02-23,P005,Software License,Software,22682,7,158774,Flipkart
2024-02-23,P006,Flight Ticket,Travel,8171,8,69001,Uber
2024-02-23,P003,Office Chair,Office,5556,10,55560,Flipkart
2024-02-23,P008,Food Catering,Food,2751,7,19257,Amazon
2024-02-23,P008,Food Catering,Food,3396,1,3396,Amazon
2024-02-23,P006,Flight Ticket,Travel,6653,9,59877,Swiggy
2024-02-23,P001,Laptop,Electronics,51304,8,410432,Amazon
2024-02-23,P004,Desk,Office,9476,9,85284,Swiggy
2024-02-23,P008,Food Catering,Food,3011,5,15055,Flipkart
2024-02-23,P007,Hotel Booking,Travel,5535,1,5535,Flipkart
2024-02-23,P005,Software License,Software,20669,2,41338,Flipkart
2024-02-23,P005,Software License,Software,19220,9,172980,Swiggy
2024-02-23,P003,Office Chair,Office,4872,4,19488,Swiggy
2024-02-23,P003,Office Chair,Office,5019,10,51900,Swiggy
2024-02-23,P002,Printer,Electronics,16908,7,118356,Swiggy
2024-02-23,P004,Desk,Office,7633,9,68697,MakeMyTrip
2024-02-23,P006,Flight Ticket,Travel,8100,4,32400,Amazon
2024-02-23,P007,Hotel Booking,Travel,6658,3,19974,Flipkart
2024-02-23,P002,Printer,Electronics,14512,3,43536,Amazon
2024-02-23,P003,Office Chair,Office,5310,7,37170,Swiggy
2024-02-23,P002,Printer,Electronics,17768,5,90973,Amazon
2024-02-23,P006,Flight Ticket,Travel,7512,10,75120,Swiggy
2024-02-23,P007,Hotel Booking,Travel,5755,7,40285,Flipkart
2024-02-23,P008,Food Catering,Food,3248,5,16240,Uber
2024-02-23,P001,Laptop,Electronics,45706,2,91412,Uber
2024-02-23,P003,Office Chair,Office,5184,4,20736,Amazon
2024-02-23,P008,Food Catering,Food,2782,1,2782,MakeMyTrip
2024-02-23,P006,Flight Ticket,Travel,7071,4,28284,Uber
2024-02-23,P001,Laptop,Electronics,48358,5,241790,Uber
2024-02-23,P006,Flight Ticket,Travel,6688,9,60192,Flipkart
2024-02-23,P006,Flight Ticket,Travel,7125,7,49875,Uber
2024-02-23,P008,Food Catering,Food,3366,10,33660,Uber
2024-02-23,P005,Software License,Software,23984,6,143904,Flipkart
2024-02-23,P002,Printer,Electronics,13763,5,68815,Uber
2024-02-23,P005,Software License,Software,19346,3,58038,MakeMyTrip
2024-02-23,P003,Office Chair,Office,5485,5,27425,Swiggy
2024-02-23,P003,Office Chair,Office,5554,1,5554,Uber
2024-02-23,P008,Food Catering,Food,2972,9,26748,Amazon
2024-02-23,P005,Software License,Software,21792,8,174336,Flipkart
2024-02-23,P003,Office Chair,Office,4780,8,38240,Amazon
2024-02-23,P002,Printer,Electronics,17803,10,178030,Swiggy
2024-02-23,P002,Printer,Electronics,15515,2,31030,Swiggy
2024-02-23,P005,Software License,Software,20963,1,20963,Uber
2024-02-23,P004,Desk,Office,8579,10,85790,Flipkart
2024-02-23,P003,Office Chair,Office,4870,5,24350,MakeMyTrip
2024-02-23,P005,Software License,Software,22302,3,69186,Uber
2024-02-23,P005,Software License,Software,23393,8,187144,Amazon
2024-02-23,P003,Office Chair,Office,5317,6,31902,MakeMyTrip
2024-02-23,P008,Food Catering,Food,2731,2,5462,Flipkart
2024-02-24,P002,Printer,Electronics,13797,3,41391,Swiggy
2024-02-24,P004,Desk,Office,8304,8,66432,Amazon
2024-02-24,P006,Flight Ticket,Travel,7100,6,42600,Uber
2024-02-24,P003,Office Chair,Office,5307,5,26535,MakeMyTrip
2024-02-24,P001,Laptop,Electronics,55474,6,332844,MakeMyTrip
2024-02-24,P005,Software License,Software,23774,5,118870,Flipkart
2024-02-24,P008,Food Catering,Food,2968,1,2968,MakeMyTrip
2024-02-24,P003,Office Chair,Office,5076,8,40608,Swiggy
2024-02-24,P004,Desk,Office,7242,9,65178,Amazon
2024-02-24,P003,Office Chair,Office,5341,10,53410,Amazon
2024-02-24,P003,Office Chair,Office,4998,5,24990,MakeMyTrip
2024-02-24,P005,Software License,Software,18142,7,126994,Flipkart
2024-02-24,P005,Software License,Software,23621,10,236210,Uber
2024-02-24,P002,Printer,Electronics,15443,3,46329,Uber
2024-02-24,P007,Hotel Booking,Travel,6132,5,30660,Uber
2024-02-24,P006,Flight Ticket,Travel,7225,6,43350,Flipkart
2024-02-24,P007,Hotel Booking,Travel,6165,7,43155,MakeMyTrip
2024-02-24,P008,Food Catering,Food,3309,8,26472,Amazon
2024-02-24,P005,Software License,Software,19522,9,175698,Swiggy
