date,product_id,product_name,category,unit_price,quantity,total_price,vendor
2024-04-02,P007,Hotel Booking,Travel,5652,2,11304,Swiggy
2024-04-02,P008,Food Catering,Food,2999,7,20993,Amazon
2024-04-02,P008,Food Catering,Food,3372,2,6744,Swiggy
2024-04-02,P001,Laptop,Electronics,51250,7,358750,Swiggy
2024-04-02,P006,Flight Ticket,Travel,7230,1,7230,MakeMyTrip
2024-04-02,P005,Software License,Software,20519,2,41038,Amazon
2024-04-02,P006,Flight Ticket,Travel,6318,3,18954,Amazon
2024-04-02,P002,Printer,Electronics,16029,3,48087,Amazon
2024-04-02,P003,Office Chair,Office,5657,1,7769,Swiggy
2024-04-02,P006,Flight Ticket,Travel,7380,7,51660,Swiggy
2024-04-02,P003,Office Chair,Office,4748,4,18992,Uber
2024-04-02,P005,Software License,Software,18222,6,109332,MakeMyTrip
2024-04-02,P007,Hotel Booking,Travel,6139,4,24556,Amazon
2024-04-02,P005,Software License,Software,18593,4,74372,Amazon
2024-04-02,P001,Laptop,Electronics,49558,8,396464,MakeMyTrip
2024-04-02,P004,Desk,Office,7382,8,59056,Amazon
2024-04-02,P006,Flight Ticket,Travel,7699,6,46194,Swiggy
2024-04-02,P004,Desk,Office,9323,6,55938,Flipkart
2024-04-02,P007,Hotel Booking,Travel,6197,10,61970,MakeMyTrip
2024-04-02,P004,Desk,Office,7632,8,61056,Amazon
2024-04-02,P007,Hotel Booking,Travel,5795,1,5795,Uber
2024-04-03,P007,Hotel Booking,Travel,7073,1,7073,Flipkart
2024-04-03,P004,Desk,Office,8894,6,53364,Uber
2024-04-03,P002,Printer,Electronics,15885,2,31770,Swiggy
2024-04-03,P007,Hotel Booking,Travel,6437,1,6437,MakeMyTrip
2024-04-03,P007,Hotel Booking,Travel,5824,8,46592,MakeMyTrip
2024-04-03,P004,Desk,Office,9188,6,55128,Amazon
2024-04-03,P001,Laptop,Electronics,46165,8,369320,Uber
2024-04-03,P002,Printer,Electronics,17508,9,157572,Swiggy
2024-04-03,P006,Flight Ticket,Travel,6978,3,20934,Uber
2024-04-03,P002,Printer,Electronics,13532,8,108256,Uber
2024-04-03,P007,Hotel Booking,Travel,6503,3,19509,Amazon
2024-04-03,P005,Software License,Software,22692,4,90768,MakeMyTrip
2024-04-03,P003,Office Chair,Office,5880,2,11760,Amazon
2024-04-03,P006,Flight Ticket,Travel,8261,3,24783,Flipkart
2024-04-03,P004,Desk,Office,7788,7,54516,Flipkart
2024-04-03,P008,Food Catering,Food,3326,1,3326,Amazon
2024-04-03,P005,Software License,Software,22263,9,205232,MakeMyTrip
2024-04-03,P003,Office Chair,Office,5194,3,15582,MakeMyTrip
2024-04-03,P003,Office Chair,Office,5651,9,50859,MakeMyTrip
2024-04-03,P005,Software License,Software,20703,1,20703,MakeMyTrip
2024-04-03,P008,Food Catering,Food,3000,3,9000,Swiggy
2024-04-03,P003,Office Chair,Office,4790,10,47900,MakeMyTrip
2024-04-03,P002,Printer,Electronics,15575,7,109025,Uber
2024-04-03,P008,Food Catering,Food,3226,3,9678,Flipkart
2024-04-03,P006,Flight Ticket,Travel,6415,2,12830,Flipkart
2024-04-03,P008,Food Catering,Food,3161,1,3161,Uber
2024-04-03,P008,Food Catering,Food,3313,1,3313,Swiggy
2024-04-03,P005,Software License,Software,19438,6,116628,Flipkart
2024-04-03,P008,Food Catering,Food,2854,1,2854,Uber
2024-04-03,P005,Software License,Software,19328,10,193280,Flipkart
2024-04-03,P004,Desk,Office,7822,10,78220,Amazon
2024-04-03,P008,Food Catering,Food,3541,8,28328,MakeMyTrip
2024-04-03,P002,Printer,Electronics,17313,9,155817,Amazon
2024-04-03,P003,Office Chair,Office,5105,2,10210,MakeMyTrip
2024-04-03,P003,Office Chair,Office,5067,4,20268,Swiggy
2024-04-03,P006,Flight Ticket,Travel,6634,10,66340,Amazon
2024-04-03,P006,Flight Ticket,Travel,6544,7,45808,MakeMyTrip
2024-04-03,P006,Flight Ticket,Travel,6754,5,33770,Amazon
2024-04-03,P005,Software License,Software,18043,6,108258,MakeMyTrip
2024-04-03,P003,Office Chair,Office,4738,8,37904,Uber
2024-04-03,P008,Food Catering,Food,3543,5,17715,Flipkart
2024-04-03,P002,Printer,Electronics,15282,10,152820,Flipkart
2024-04-03,P001,Laptop,Electronics,48395,7,338765,Uber
2024-04-03,P008,Food Catering,Food,3398,1,3398,MakeMyTrip
2024-04-03,P001,Laptop,Electronics,45613,4,182452,Amazon
2024-04-03,P005,Software License,Software,22061,1,22061,Flipkart
2024-04-03,P003,Office Chair,Office,5980,2,11960,Amazon
2024-04-03,P004,Desk,Office,7333,1,7333,Swiggy
2024-04-03,P004,Desk,Office,7507,2,15014,Swiggy
2024-04-03,P002,Printer,Electronics,15211,6,91266,Uber
2024-04-04,P003,Office Chair,Office,5187,4,20748,Amazon
2024-04-04,P006,Flight Ticket,Travel,7409,1,7409,Swiggy
2024-04-04,P006,Flight Ticket,Travel,7887,6,47322,MakeMyTrip
2024-04-04,P005,Software License,Software,19696,8,157568,MakeMyTrip
2024-04-04,P006,Flight Ticket,Travel,6806,7,47642,Amazon
2024-04-04,P008,Food Catering,Food,3477,8,27816,Flipkart
2024-04-04,P004,Desk,Office,8530,7,59710,MakeMyTrip
2024-04-04,P006,Flight Ticket,Travel,7354,7,51478,Amazon
2024-04-04,P006,Flight Ticket,Travel,8016,9,72144,Swiggy
2024-04-04,P007,Hotel Booking,Travel,6048,5,30240,Flipkart
2024-04-04,P003,Office Chair,Office,4999,8,39992,Flipkart
2024-04-04,P008,Food Catering,Food,3166,4,12664,Swiggy
2024-04-04,P008,Food Catering,Food,2807,8,22456,Amazon
2024-04-04,P002,Printer,Electronics,16045,5,80225,Amazon
2024-04-04,P004,Desk,Office,8184,1,8184,MakeMyTrip
2024-04-04,P003,Office Chair,Office,5375,10,53750,MakeMyTrip
2024-04-04,P002,Printer,Electronics,17320,10,173200,Flipkart
2024-04-04,P002,Printer,Electronics,13589,5,67945,Uber
2024-04-04,P006,Flight Ticket,Travel,8351,7,58457,Flipkart
2024-04-04,P001,Laptop,Electronics,52673,5,263365,Flipkart
2024-04-04,P003,Office Chair,Office,4987,7,36899,Amazon
2024-04-04,P001,Laptop,Electronics,59114,3,177342,Uber
2024-04-04,P001,Laptop,Electronics,46998,7,328986,Amazon
2024-04-04,P005,Software License,Software,23063,6,138378,Uber
2024-04-04,P008,Food Catering,Food,3548,5,17740,MakeMyTrip
2024-04-04,P001,Laptop,Electronics,56805,2,113610,Swiggy
2024-04-04,P004,Desk,Office,9314,6,55884,Uber
2024-04-04,P001,Laptop,Electronics,51326,8,410608,Swiggy
2024-04-04,P008,Food Catering,Food,3534,1,3534,Flipkart
2024-04-04,P002,Printer,Electronics,15523,10,155230,Flipkart
2024-04-04,P005,Software License,Software,20937,9,188433,Uber
2024-04-04,P004,Desk,Office,8312,7,59541,Uber
2024-04-04,P006,Flight Ticket,Travel,7957,9,71613,Amazon
2024-04-04,P007,Hotel Booking,Travel,6553,4,26212,Uber
2024-04-04,P007,Hotel Booking,Travel,6556,9,59004,Flipkart
2024-04-04,P001,Laptop,Electronics,49134,1,49134,Uber
2024-04-04,P002,Printer,Electronics,17977,9,161793,Amazon
2024-04-04,P003,Office Chair,Office,5959,4,23836,Swiggy
2024-04-04,P006,Flight Ticket,Travel,7855,4,31420,Flipkart
2024-04-04,P003,Office Chair,Office,5149,4,20596,Swiggy
2024-04-04,P008,Food Catering,Food,2745,8,21960,Flipkart
2024-04-04,P004,Desk,Office,8330,7,58310,MakeMyTrip
2024-04-04,P008,Food Catering,Food,2888,10,28880,MakeMyTrip
2024-04-04,P008,Food Catering,Food,3261,2,6522,MakeMyTrip
2024-04-04,P001,Laptop,Electronics,50130,9,451170,Amazon
2024-04-04,P004,Desk,Office,8001,2,16002,Swiggy
2024-04-04,P003,Office Chair,Office,4601,3,13803,Swiggy
2024-04-04,P004,Desk,Office,9481,5,47405,Amazon
2024-04-04,P005,Software License,Software,18729,4,74916,Amazon
2024-04-04,P007,Hotel Booking,Travel,6460,4,25840,Uber
2024-04-05,P001,Laptop,Electronics,57225,10,572250,Uber
2024-04-05,P006,Flight Ticket,Travel,6902,4,27608,Swiggy
2024-04-05,P008,Food Catering,Food,3591,8,28728,Uber
2024-04-05,P005,Software License,Software,21764,5,108820,Amazon
2024-04-05,P006,Flight Ticket,Travel,8082,7,56574,Amazon
2024-04-05,P007,Hotel Booking,Travel,6011,8,48088,MakeMyTrip
2024-04-05,P007,Hotel Booking,Travel,6495,1,6495,Uber
2024-04-05,P005,Software License,Software,22628,6,135768,Uber
2024-04-05,P007,Hotel Booking,Travel,6627,7,46389,Flipkart
2024-04-05,P001,Laptop,Electronics,53263,2,106526,MakeMyTrip
2024-04-05,P008,Food Catering,Food,3161,9,28449,Amazon
2024-04-05,P007,Hotel Booking,Travel,6884,7,48188,Amazon
2024-04-05,P002,Printer,Electronics,15887,2,31774,Uber
2024-04-05,P008,Food Catering,Food,2808,4,11232,MakeMyTrip
2024-04-05,P008,Food Catering,Food,3565,7,24955,Flipkart
2024-04-05,P004,Desk,Office,7715,7,54005,MakeMyTrip
2024-04-05,P007,Hotel Booking,Travel,6364,5,31820,Amazon
2024-04-05,P003,Office Chair,Office,5617,6,33702,Amazon
2024-04-05,P008,Food Catering,Food,2915,3,8745,Amazon
2024-04-05,P007,Hotel Booking,Travel,6844,7,47908,Flipkart
2024-04-05,P002,Printer,Electronics,16150,3,48450,Uber
2024-04-05,P001,Laptop,Electronics,54227,1,54227,Amazon
2024-04-05,P005,Software License,Software,22777,2,45554,MakeMyTrip
2024-04-05,P001,Laptop,Electronics,50197,6,301182,Flipkart
2024-04-05,P006,Flight Ticket,Travel,7580,5,37900,Amazon
2024-04-05,P007,Hotel Booking,Travel,6928,4,27712,Swiggy
2024-04-05,P003,Office Chair,Office,5318,7,37226,Flipkart
2024-04-05,P003,Office Chair,Office,5966,1,5966,Uber
2024-04-05,P008,Food Catering,Food,3001,5,15005,Uber
2024-04-05,P001,Laptop,Electronics,47597,9,428373,Amazon
2024-04-05,P002,Printer,Electronics,17724,9,159516,MakeMyTrip
2024-04-05,P001,Laptop,Electronics,53371,3,162042,Flipkart
2024-04-05,P007,Hotel Booking,Travel,5805,5,29025,Uber
2024-04-05,P006,Flight Ticket,Travel,7718,1,7718,Uber
2024-04-05,P002,Printer,Electronics,17565,3,52695,Amazon
2024-04-05,P003,Office Chair,Office,5570,2,15048,Flipkart
2024-04-05,P008,Food Catering,Food,2869,4,11476,MakeMyTrip
2024-04-05,P004,Desk,Office,7380,8,59040,Flipkart
2024-04-05,P004,Desk,Office,8644,9,77796,MakeMyTrip
2024-04-05,P003,Office Chair,Office,5756,9,51804,Amazon
2024-04-05,P006,Flight Ticket,Travel,6735,1,6735,Uber
2024-04-05,P001,Laptop,Electronics,45862,1,50124,Swiggy
2024-04-05,P003,Office Chair,Office,4957,7,34699,MakeMyTrip
2024-04-05,P004,Desk,Office,8549,1,8549,Flipkart
2024-04-05,P006,Flight Ticket,Travel,7951,4,31804,MakeMyTrip
2024-04-05,P002,Printer,Electronics,17897,10,178970,MakeMyTrip
2024-04-05,P006,Flight Ticket,Travel,7537,4,30148,Uber
2024-04-05,P004,Desk,Office,8269,6,49614,Amazon
2024-04-05,P007,Hotel Booking,Travel,5576,9,50184,Uber
2024-04-05,P004,Desk,Office,9404,7,70410,Amazon
2024-04-06,P008,Food Catering,Food,3405,5,17025,Swiggy
2024-04-06,P001,Laptop,Electronics,56666,4,226664,Swiggy
2024-04-06,P003,Office Chair,Office,5133,8,41064,MakeMyTrip
2024-04-06,P006,Flight Ticket,Travel,6365,6,42014,Swiggy
2024-04-06,P004,Desk,Office,9197,5,45985,Uber
2024-04-06,P002,Printer,Electronics,14451,4,57804,Flipkart
2024-04-06,P008,Food Catering,Food,3451,2,11435,Swiggy
2024-04-06,P004,Desk,Office,7479,8,59832,MakeMyTrip
2024-04-06,P006,Flight Ticket,Travel,7648,4,30592,MakeMyTrip
2024-04-06,P004,Desk,Office,7721,8,61768,Flipkart
2024-04-06,P007,Hotel Booking,Travel,5565,2,11130,MakeMyTrip
2024-04-06,P004,Desk,Office,7253,8,58024,Flipkart
2024-04-06,P004,Desk,Office,9372,10,93720,Uber
2024-04-06,P004,Desk,Office,9139,7,63973,Swiggy
2024-04-06,P006,Flight Ticket,Travel,6809,6,40854,MakeMyTrip
2024-04-06,P006,Flight Ticket,Travel,7092,2,14184,Amazon
2024-04-06,P001,Laptop,Electronics,56750,8,454000,Uber
2024-04-06,P001,Laptop,Electronics,55987,1,55987,Amazon
2024-04-06,P008,Food Catering,Food,3581,2,7162,MakeMyTrip
2024-04-06,P006,Flight Ticket,Travel,8097,3,24291,MakeMyTrip
2024-04-06,P002,Printer,Electronics,15921,8,127368,Swiggy
2024-04-06,P006,Flight Ticket,Travel,7618,5,38090,Amazon
2024-04-06,P004,Desk,Office,7640,1,7640,Flipkart
2024-04-06,P007,Hotel Booking,Travel,5535,10,55350,Swiggy
2024-04-06,P006,Flight Ticket,Travel,7419,7,51933,Uber
2024-04-06,P007,Hotel Booking,Travel,6775,4,27100,Uber
2024-04-06,P005,Software License,Software,19832,3,59496,MakeMyTrip
2024-04-06,P002,Printer,Electronics,14036,7,99677,Swiggy
2024-04-06,P007,Hotel Booking,Travel,6392,10,63920,Amazon
2024-04-06,P007,Hotel Booking,Travel,5967,3,20156,Amazon
2024-04-06,P001,Laptop,Electronics,48298,2,96596,MakeMyTrip
2024-04-06,P008,Food Catering,Food,3533,3,10599,MakeMyTrip
2024-04-06,P003,Office Chair,Office,5051,9,45459,MakeMyTrip
2024-04-06,P006,Flight Ticket,Travel,6741,3,20223,Amazon
2024-04-06,P002,Printer,Electronics,14592,1,14592,MakeMyTrip
2024-04-06,P001,Laptop,Electronics,47877,5,239385,Swiggy
2024-04-06,P003,Office Chair,Office,5049,5,25245,MakeMyTrip
2024-04-06,P001,Laptop,Electronics,59627,3,178881,Uber
2024-04-06,P006,Flight Ticket,Travel,7552,7,52864,Flipkart
2024-04-06,P002,Printer,Electronics,14122,4,56488,Flipkart
2024-04-06,P007,Hotel Booking,Travel,5634,10,56340,Flipkart
2024-04-06,P006,Flight Ticket,Travel,7899,10,78990,Swiggy
2024-04-06,P002,Printer,Electronics,17214,9,154926,MakeMyTrip
2024-04-06,P007,Hotel Booking,Travel,5746,5,28730,Amazon
2024-04-06,P007,Hotel Booking,Travel,5718,2,11436,Flipkart
2024-04-06,P002,Printer,Electronics,13664,2,27328,Swiggy
2024-04-06,P008,Food Catering,Food,3018,1,3018,Flipkart
2024-04-06,P005,Software License,Software,19046,9,171414,Flipkart
2024-04-06,P002,Printer,Electronics,14105,8,112840,Uber
2024-04-06,P006,Flight Ticket,Travel,6911,10,69110,MakeMyTrip
2024-04-07,P004,Desk,Office,7264,10,72640,Amazon
2024-04-07,P007,Hotel Booking,Travel,6189,5,30945,Uber
2024-04-07,P004,Desk,Office,8441,6,50646,Flipkart
2024-04-07,P004,Desk,Office,8921,3,26763,Uber
2024-04-07,P008,Food Catering,Food,3518,1,3518,Flipkart
2024-04-07,P002,Printer,Electronics,17588,6,105528,Swiggy
2024-04-07,P007,Hotel Booking,Travel,6268,5,31340,MakeMyTrip
2024-04-07,P002,Printer,Electronics,16135,9,145215,MakeMyTrip
2024-04-07,P002,Printer,Electronics,13915,4,55660,Uber
2024-04-07,P003,Office Chair,Office,4719,1,4719,MakeMyTrip
2024-04-07,P007,Hotel Booking,Travel,6130,6,36780,MakeMyTrip
2024-04-07,P007,Hotel Booking,Travel,6955,4,27820,Flipkart
2024-04-07,P004,Desk,Office,7677,9,69093,Amazon
2024-04-07,P005,Software License,Software,22404,6,134424,Amazon
2024-04-07,P005,Software License,Software,21260,8,170080,Amazon
2024-04-07,P003,Office Chair,Office,5273,1,5273,Swiggy
2024-04-07,P004,Desk,Office,7501,6,45006,MakeMyTrip
2024-04-07,P002,Printer,Electronics,13775,5,68875,Flipkart
2024-04-07,P003,Office Chair,Office,4800,10,48000,Amazon
2024-04-07,P002,Printer,Electronics,17948,3,53844,Swiggy
2024-04-07,P005,Software License,Software,20080,6,120480,Uber
2024-04-07,P005,Software License,Software,23965,1,23965,Flipkart
2024-04-07,P007,Hotel Booking,Travel,6449,6,38694,Amazon
2024-04-07,P004,Desk,Office,7719,9,69471,Uber
2024-04-07,P002,Printer,Electronics,17803,5,91033,Flipkart
2024-04-07,P003,Office Chair,Office,5209,6,31254,Flipkart
2024-04-07,P002,Printer,Electronics,14274,5,71370,Uber
2024-04-07,P001,Laptop,Electronics,49777,4,199108,Swiggy
2024-04-07,P003,Office Chair,Office,5362,9,48258,Flipkart
2024-04-07,P005,Software License,Software,23719,4,94876,Uber
2024-04-07,P006,Flight Ticket,Travel,6806,5,34030,Amazon
2024-04-07,P007,Hotel Booking,Travel,6738,7,47166,Amazon
2024-04-07,P006,Flight Ticket,Travel,7032,9,63288,MakeMyTrip
2024-04-07,P006,Flight Ticket,Travel,6793,7,47551,Uber
2024-04-07,P008,Food Catering,Food,2748,4,10992,Uber
2024-04-07,P003,Office Chair,Office,4745,5,23725,MakeMyTrip
2024-04-07,P001,Laptop,Electronics,59191,10,591910,Swiggy
2024-04-07,P003,Office Chair,Office,4562,4,18248,Flipkart
2024-04-07,P002,Printer,Electronics,15712,9,141408,MakeMyTrip
2024-04-07,P002,Printer,Electronics,16370,5,81850,Swiggy
2024-04-07,P007,Hotel Booking,Travel,6734,4,26936,Amazon
2024-04-07,P007,Hotel Booking,Travel,5509,4,23415,Swiggy
2024-04-07,P008,Food Catering,Food,3283,5,16415,Amazon
2024-04-07,P006,Flight Ticket,Travel,8258,3,24774,Swiggy
2024-04-07,P004,Desk,Office,7690,7,53830,MakeMyTrip
2024-04-07,P004,Desk,Office,7308,6,43848,Flipkart
2024-04-07,P008,Food Catering,Food,2823,9,25407,Swiggy
2024-04-07,P001,Laptop,Electronics,50236,1,50236,Flipkart
2024-04-07,P002,Printer,Electronics,16394,1,16394,MakeMyTrip
2024-04-07,P006,Flight Ticket,Travel,6375,5,31875,Amazon
2024-04-08,P002,Printer,Electronics,13639,7,95473,MakeMyTrip
2024-04-08,P002,Printer,Electronics,16295,10,162950,Flipkart
2024-04-08,P005,Software License,Software,22410,4,89640,MakeMyTrip
2024-04-08,P004,Desk,Office,7642,2,15284,Swiggy
2024-04-08,P001,Laptop,Electronics,58591,3,175773,Flipkart
2024-04-08,P002,Printer,Electronics,15865,3,47595,Uber
2024-04-08,P008,Food Catering,Food,2916,1,2916,Amazon
2024-04-08,P001,Laptop,Electronics,48704,6,292224,MakeMyTrip
2024-04-08,P001,Laptop,Electronics,55003,2,110006,Swiggy
2024-04-08,P007,Hotel Booking,Travel,6992,1,6992,Uber
2024-04-08,P008,Food Catering,Food,3375,3,10125,Amazon
2024-04-08,P004,Desk,Office,7407,2,14814,Amazon
2024-04-08,P005,Software License,Software,22977,6,137862,Amazon
2024-04-08,P001,Laptop,Electronics,59728,1,59728,Flipkart
2024-04-08,P001,Laptop,Electronics,49412,1,49412,Swiggy
2024-04-08,P007,Hotel Booking,Travel,6909,6,41454,MakeMyTrip
2024-04-08,P007,Hotel Booking,Travel,5617,3,16851,Uber
2024-04-08,P002,Printer,Electronics,14439,8,115512,Flipkart
2024-04-08,P003,Office Chair,Office,5441,10,54410,Uber
2024-04-08,P004,Desk,Office,7478,2,14956,Swiggy
2024-04-08,P008,Food Catering,Food,3226,3,9678,Swiggy
2024-04-08,P008,Food Catering,Food,3262,10,32620,Amazon
2024-04-08,P004,Desk,Office,8710,10,87100,Flipkart
2024-04-08,P004,Desk,Office,8751,4,35004,Amazon
2024-04-08,P003,Office Chair,Office,4810,10,48100,Amazon
2024-04-08,P003,Office Chair,Office,5827,4,23308,Flipkart
2024-04-08,P003,Office Chair,Office,5802,9,52218,Uber
2024-04-08,P008,Food Catering,Food,3022,1,3022,Flipkart
2024-04-08,P006,Flight Ticket,Travel,7957,5,39785,MakeMyTrip
2024-04-08,P007,Hotel Booking,Travel,6785,3,20355,MakeMyTrip
2024-04-08,P003,Office Chair,Office,5209,2,10418,MakeMyTrip
2024-04-08,P004,Desk,Office,7742,9,69678,MakeMyTrip
2024-04-08,P001,Laptop,Electronics,55988,7,394990,Swiggy
2024-04-08,P007,Hotel Booking,Travel,6992,10,69920,Flipkart
2024-04-08,P006,Flight Ticket,Travel,7854,8,62832,Flipkart
2024-04-08,P003,Office Chair,Office,4544,10,47688,Swiggy
2024-04-08,P007,Hotel Booking,Travel,6300,5,31500,MakeMyTrip
2024-04-08,P005,Software License,Software,21731,6,130386,Flipkart
2024-04-08,P002,Printer,Electronics,17738,7,124166,Swiggy
2024-04-08,P005,Software License,Software,22542,1,22542,Amazon
2024-04-08,P002,Printer,Electronics,16026,3,48078,Swiggy
2024-04-08,P003,Office Chair,Office,5702,10,57020,Amazon
2024-04-08,P007,Hotel Booking,Travel,6039,8,48312,Amazon
2024-04-08,P008,Food Catering,Food,3389,3,14082,MakeMyTrip
2024-04-08,P004,Desk,Office,8931,8,71448,Swiggy
2024-04-08,P003,Office Chair,Office,5546,2,11092,Flipkart
2024-04-08,P008,Food Catering,Food,3299,5,16495,Flipkart
2024-04-08,P001,Laptop,Electronics,52073,4,208292,Uber
2024-04-08,P003,Office Chair,Office,5721,4,22884,Swiggy
2024-04-08,P006,Flight Ticket,Travel,7475,10,76062,MakeMyTrip
2024-04-09,P002,Printer,Electronics,13512,10,135120,MakeMyTrip
2024-04-09,P004,Desk,Office,9190,8,73520,Flipkart
2024-04-09,P001,Laptop,Electronics,52023,7,364161,MakeMyTrip
2024-04-09,P002,Printer,Electronics,14702,10,151538,Flipkart
2024-04-09,P002,Printer,Electronics,15416,8,123328,Uber
2024-04-09,P007,Hotel Booking,Travel,6226,2,12452,Uber
2024-04-09,P006,Flight Ticket,Travel,7191,5,35955,Flipkart
2024-04-09,P004,Desk,Office,8407,10,84070,Flipkart
2024-04-09,P008,Food Catering,Food,2957,5,16639,MakeMyTrip
2024-04-09,P006,Flight Ticket,Travel,7258,3,21774,Amazon
2024-04-09,P005,Software License,Software,21175,4,84700,Uber
2024-04-09,P001,Laptop,Electronics,53529,1,53529,Flipkart
2024-04-09,P008,Food Catering,Food,2711,4,10844,Uber
2024-04-09,P002,Printer,Electronics,13838,7,96866,Swiggy
2024-04-09,P005,Software License,Software,21441,10,214410,Swiggy
2024-04-09,P005,Software License,Software,20826,6,124956,Flipkart
