date,product_id,product_name,category,unit_price,quantity,total_price,vendor
2024-02-01,P006,Flight Ticket,Travel,7431,9,66879,Flipkart
2024-02-01,P006,Flight Ticket,Travel,6839,10,68390,MakeMyTrip
2024-02-01,P001,Laptop,Electronics,47948,2,95896,Uber
2024-02-01,P006,Flight Ticket,Travel,8291,8,66328,Swiggy
2024-02-01,P004,Desk,Office,8040,2,16080,Amazon
2024-02-01,P007,Hotel Booking,Travel,6777,8,54216,Swiggy
2024-02-01,P007,Hotel Booking,Travel,6993,2,13986,Amazon
2024-02-01,P001,Laptop,Electronics,55067,3,165201,MakeMyTrip
2024-02-01,P002,Printer,Electronics,17805,7,124635,Flipkart
2024-02-01,P001,Laptop,Electronics,50843,8,406744,MakeMyTrip
2024-02-01,P007,Hotel Booking,Travel,6277,7,43939,Swiggy
2024-02-01,P006,Flight Ticket,Travel,7951,1,7951,Uber
2024-02-02,P001,Laptop,Electronics,59768,7,423166,Amazon
2024-02-02,P002,Printer,Electronics,16255,3,48765,Amazon
2024-02-02,P002,Printer,Electronics,17723,1,17723,Swiggy
2024-02-02,P003,Office Chair,Office,5206,4,20824,Uber
2024-02-02,P003,Office Chair,Office,5541,6,33246,Swiggy
2024-02-02,P008,Food Catering,Food,3093,5,15465,Amazon
2024-02-02,P001,Laptop,Electronics,46360,1,46360,Swiggy
2024-02-02,P001,Laptop,Electronics,55079,6,330474,MakeMyTrip
2024-02-02,P008,Food Catering,Food,3487,3,10461,Amazon
2024-02-02,P008,Food Catering,Food,3167,5,15835,Amazon
2024-02-02,P008,Food Catering,Food,2914,7,20398,Flipkart
2024-02-02,P007,Hotel Booking,Travel,5793,7,40551,Swiggy
2024-02-02,P007,Hotel Booking,Travel,5576,7,39032,Amazon
2024-02-02,P008,Food Catering,Food,3576,3,10728,Uber
2024-02-02,P002,Printer,Electronics,16332,4,65328,Swiggy
2024-02-02,P003,Office Chair,Office,5658,8,45264,Amazon
2024-02-02,P001,Laptop,Electronics,54961,9,494649,Amazon
2024-02-02,P007,Hotel Booking,Travel,6942,9,62478,Flipkart
2024-02-02,P007,Hotel Booking,Travel,5599,7,39193,Swiggy
2024-02-02,P008,Food Catering,Food,2805,8,22440,Amazon
2024-02-02,P008,Food Catering,Food,2928,8,23424,MakeMyTrip
2024-02-02,P005,Software License,Software,18208,8,145664,Flipkart
2024-02-02,P003,Office Chair,Office,5579,9,50211,Swiggy
2024-02-02,P004,Desk,Office,7898,3,23694,Amazon
2024-02-02,P006,Flight Ticket,Travel,6699,1,6699,Flipkart
2024-02-02,P006,Flight Ticket,Travel,7923,3,23769,Flipkart
2024-02-02,P007,Hotel Booking,Travel,5944,1,5944,Flipkart
2024-02-02,P001,Laptop,Electronics,58233,2,116466,MakeMyTrip
2024-02-02,P007,Hotel Booking,Travel,6535,8,52280,Flipkart
2024-02-02,P006,Flight Ticket,Travel,6469,10,64690,Flipkart
2024-02-02,P003,Office Chair,Office,5836,3,17508,MakeMyTrip
2024-02-02,P004,Desk,Office,9554,10,95540,Uber
2024-02-02,P005,Software License,Software,21821,6,130926,Uber
2024-02-02,P008,Food Catering,Food,3408,1,3408,Flipkart
2024-02-02,P001,Laptop,Electronics,46464,3,139392,Amazon
2024-02-02,P003,Office Chair,Office,5831,5,29155,Amazon
2024-02-02,P003,Office Chair,Office,5844,6,35064,MakeMyTrip
2024-02-02,P007,Hotel Booking,Travel,6412,6,38472,Uber
2024-02-02,P006,Flight Ticket,Travel,6471,2,12942,Amazon
2024-02-02,P007,Hotel Booking,Travel,6327,3,18981,Uber
2024-02-02,P002,Printer,Electronics,17666,9,158994,Amazon
2024-02-02,P005,Software License,Software,23749,3,71247,MakeMyTrip
2024-02-02,P003,Office Chair,Office,4992,7,34944,MakeMyTrip
2024-02-02,P002,Printer,Electronics,15459,6,92754,MakeMyTrip
2024-02-02,P003,Office Chair,Office,4688,9,42192,Amazon
2024-02-02,P002,Printer,Electronics,17836,8,142688,Swiggy
2024-02-02,P007,Hotel Booking,Travel,7056,4,28224,Uber
2024-02-02,P001,Laptop,Electronics,54452,3,163356,Swiggy
2024-02-02,P005,Software License,Software,19392,7,135744,MakeMyTrip
2024-02-02,P001,Laptop,Electronics,51233,7,358631,Flipkart
2024-02-03,P006,Flight Ticket,Travel,6355,10,63550,Swiggy
2024-02-03,P004,Desk,Office,7993,7,55951,MakeMyTrip
2024-02-03,P006,Flight Ticket,Travel,7896,2,15792,Uber
2024-02-03,P005,Software License,Software,19508,5,97540,Swiggy
2024-02-03,P003,Office Chair,Office,5684,1,5684,Amazon
2024-02-03,P006,Flight Ticket,Travel,7514,6,45084,Flipkart
2024-02-03,P001,Laptop,Electronics,50586,3,151758,MakeMyTrip
2024-02-03,P008,Food Catering,Food,2776,9,24984,MakeMyTrip
2024-02-03,P006,Flight Ticket,Travel,6817,6,40902,Amazon
2024-02-03,P007,Hotel Booking,Travel,6787,2,13574,Flipkart
2024-02-03,P007,Hotel Booking,Travel,6109,7,42763,Uber
2024-02-03,P006,Flight Ticket,Travel,7157,10,71570,Uber
2024-02-03,P004,Desk,Office,8772,6,52632,MakeMyTrip
2024-02-03,P005,Software License,Software,19577,10,195770,Swiggy
2024-02-03,P005,Software License,Software,18943,1,18943,MakeMyTrip
2024-02-03,P005,Software License,Software,18781,10,187810,MakeMyTrip
2024-02-03,P006,Flight Ticket,Travel,7221,2,14442,MakeMyTrip
2024-02-03,P002,Printer,Electronics,16005,8,128040,Swiggy
2024-02-03,P005,Software License,Software,18795,2,37590,Swiggy
2024-02-03,P006,Flight Ticket,Travel,6909,8,55272,Flipkart
2024-02-03,P007,Hotel Booking,Travel,6190,9,55710,Amazon
2024-02-03,P003,Office Chair,Office,4730,8,37840,Flipkart
2024-02-03,P002,Printer,Electronics,15295,7,107065,Uber
2024-02-03,P004,Desk,Office,7218,3,21654,Swiggy
2024-02-03,P008,Food Catering,Food,3203,1,5811,Flipkart
2024-02-03,P003,Office Chair,Office,5749,10,57490,Amazon
2024-02-03,P002,Printer,Electronics,17203,7,120421,Uber
2024-02-03,P003,Office Chair,Office,5120,4,20480,Uber
2024-02-03,P005,Software License,Software,20498,9,184482,Uber
2024-02-03,P004,Desk,Office,7289,7,51023,Swiggy
2024-02-03,P003,Office Chair,Office,4715,10,47150,Uber
2024-02-03,P004,Desk,Office,7217,9,68625,Uber
2024-02-03,P005,Software License,Software,23708,2,47416,Swiggy
2024-02-03,P001,Laptop,Electronics,48188,3,144564,Swiggy
2024-02-03,P002,Printer,Electronics,15994,1,15994,Uber
2024-02-03,P007,Hotel Booking,Travel,6586,8,52688,Flipkart
2024-02-03,P001,Laptop,Electronics,56477,6,338862,MakeMyTrip
2024-02-03,P008,Food Catering,Food,3466,3,10398,Swiggy
2024-02-03,P004,Desk,Office,8265,4,33060,Swiggy
2024-02-03,P007,Hotel Booking,Travel,5427,5,27135,Swiggy
2024-02-03,P002,Printer,Electronics,13656,9,122904,Amazon
2024-02-03,P003,Office Chair,Office,5853,3,17559,Amazon
2024-02-03,P001,Laptop,Electronics,45208,8,361664,Uber
2024-02-03,P004,Desk,Office,7992,4,31968,Flipkart
2024-02-03,P005,Software License,Software,18535,7,129745,Swiggy
2024-02-03,P005,Software License,Software,23517,10,235170,Flipkart
2024-02-03,P002,Printer,Electronics,14804,1,14804,Uber
2024-02-03,P007,Hotel Booking,Travel,6806,7,47642,Uber
2024-02-03,P003,Office Chair,Office,5644,9,50796,Flipkart
2024-02-03,P003,Office Chair,Office,5005,3,15015,Swiggy
2024-02-04,P005,Software License,Software,23034,3,69102,MakeMyTrip
2024-02-04,P007,Hotel Booking,Travel,6326,9,60858,Flipkart
2024-02-04,P004,Desk,Office,9555,3,28665,Amazon
2024-02-04,P003,Office Chair,Office,5523,9,49707,Flipkart
2024-02-04,P005,Software License,Software,22812,6,136872,Flipkart
2024-02-04,P008,Food Catering,Food,3566,9,32094,Amazon
2024-02-04,P001,Laptop,Electronics,55854,7,390978,MakeMyTrip
2024-02-04,P008,Food Catering,Food,3154,2,6308,Amazon
2024-02-04,P004,Desk,Office,7543,5,37715,Amazon
2024-02-04,P001,Laptop,Electronics,45318,9,407862,Uber
2024-02-04,P005,Software License,Software,22896,1,22896,Amazon
2024-02-04,P005,Software License,Software,18697,7,130879,Flipkart
2024-02-04,P007,Hotel Booking,Travel,6996,5,34980,Swiggy
2024-02-04,P003,Office Chair,Office,4564,6,27384,MakeMyTrip
2024-02-04,P001,Laptop,Electronics,49192,4,196768,Uber
2024-02-04,P004,Desk,Office,9321,9,83889,Uber
2024-02-04,P008,Food Catering,Food,3193,5,15965,MakeMyTrip
2024-02-04,P006,Flight Ticket,Travel,7622,3,22866,Swiggy
2024-02-04,P005,Software License,Software,18139,9,163251,Swiggy
2024-02-04,P001,Laptop,Electronics,56367,2,112734,Amazon
2024-02-04,P002,Printer,Electronics,13665,10,136650,Flipkart
2024-02-04,P005,Software License,Software,21996,10,219960,Swiggy
2024-02-04,P003,Office Chair,Office,5949,3,17847,Flipkart
2024-02-04,P007,Hotel Booking,Travel,6968,1,6968,Flipkart
2024-02-04,P002,Printer,Electronics,17403,6,104418,Uber
2024-02-04,P005,Software License,Software,20634,7,144438,Flipkart
2024-02-04,P006,Flight Ticket,Travel,6695,1,6695,Uber
2024-02-04,P003,Office Chair,Office,4972,2,9944,Uber
2024-02-04,P006,Flight Ticket,Travel,6334,3,19002,Flipkart
2024-02-04,P001,Laptop,Electronics,54776,2,109552,Swiggy
2024-02-04,P003,Office Chair,Office,5554,7,38878,Flipkart
2024-02-04,P002,Printer,Electronics,14550,4,58200,Swiggy
2024-02-04,P008,Food Catering,Food,3084,4,12336,Swiggy
2024-02-04,P004,Desk,Office,8863,8,70904,Amazon
2024-02-04,P005,Software License,Software,21751,4,87004,Uber
2024-02-04,P008,Food Catering,Food,2773,2,5546,Uber
2024-02-04,P008,Food Catering,Food,2936,1,2936,Amazon
2024-02-04,P008,Food Catering,Food,3334,5,16670,Uber
2024-02-04,P007,Hotel Booking,Travel,5949,4,23796,Amazon
2024-02-04,P001,Laptop,Electronics,53814,9,484326,Amazon
2024-02-04,P002,Printer,Electronics,15514,6,93084,Uber
2024-02-04,P005,Software License,Software,22224,8,177792,Amazon
2024-02-04,P001,Laptop,Electronics,57379,10,573790,Uber
2024-02-04,P007,Hotel Booking,Travel,6994,2,13988,Uber
2024-02-04,P002,Printer,Electronics,15380,8,123040,Uber
2024-02-04,P002,Printer,Electronics,14810,2,29620,Uber
2024-02-04,P007,Hotel Booking,Travel,6728,7,47096,Amazon
2024-02-04,P005,Software License,Software,21768,4,88741,MakeMyTrip
2024-02-04,P003,Office Chair,Office,4827,3,14481,Swiggy
2024-02-04,P007,Hotel Booking,Travel,7026,7,49182,Amazon
2024-02-05,P003,Office Chair,Office,5119,9,46071,Amazon
2024-02-05,P002,Printer,Electronics,16232,8,129856,Flipkart
2024-02-05,P001,Laptop,Electronics,46182,7,323274,Swiggy
2024-02-05,P002,Printer,Electronics,14306,5,71530,MakeMyTrip
2024-02-05,P006,Flight Ticket,Travel,7280,10,72800,Flipkart
2024-02-05,P004,Desk,Office,9149,4,36596,Flipkart
2024-02-05,P001,Laptop,Electronics,47649,6,285894,Swiggy
2024-02-05,P007,Hotel Booking,Travel,6954,4,27816,Uber
2024-02-05,P004,Desk,Office,9391,4,37564,MakeMyTrip
2024-02-05,P003,Office Chair,Office,4778,5,23890,Uber
2024-02-05,P005,Software License,Software,19833,8,158664,Amazon
2024-02-05,P002,Printer,Electronics,15679,8,125432,Swiggy
2024-02-05,P001,Laptop,Electronics,55871,8,446968,MakeMyTrip
2024-02-05,P008,Food Catering,Food,3013,5,15065,MakeMyTrip
2024-02-05,P006,Flight Ticket,Travel,7404,4,29616,MakeMyTrip
2024-02-05,P001,Laptop,Electronics,52095,1,52095,Swiggy
2024-02-05,P005,Software License,Software,23143,10,231430,Flipkart
2024-02-05,P005,Software License,Software,20428,4,81712,Flipkart
2024-02-05,P008,Food Catering,Food,3353,8,26824,MakeMyTrip
2024-02-05,P008,Food Catering,Food,3227,2,6454,Flipkart
2024-02-05,P003,Office Chair,Office,5050,6,30300,Uber
2024-02-05,P008,Food Catering,Food,3281,10,32810,MakeMyTrip
2024-02-05,P001,Laptop,Electronics,45687,8,365496,Uber
2024-02-05,P003,Office Chair,Office,5626,2,11252,Flipkart
2024-02-05,P007,Hotel Booking,Travel,6951,2,13902,Swiggy
2024-02-05,P003,Office Chair,Office,4673,8,37384,Flipkart
2024-02-05,P007,Hotel Booking,Travel,5731,7,40117,Flipkart
2024-02-05,P004,Desk,Office,7916,1,7916,MakeMyTrip
2024-02-05,P007,Hotel Booking,Travel,7053,9,63477,Uber
2024-02-05,P002,Printer,Electronics,13750,7,96250,MakeMyTrip
2024-02-05,P006,Flight Ticket,Travel,7900,5,39500,Uber
2024-02-05,P003,Office Chair,Office,5882,3,17646,Swiggy
2024-02-05,P008,Food Catering,Food,2760,1,2760,Amazon
2024-02-05,P006,Flight Ticket,Travel,7025,10,70250,Uber
2024-02-05,P003,Office Chair,Office,5828,9,52452,Uber
2024-02-05,P004,Desk,Office,7682,7,53774,Amazon
2024-02-05,P005,Software License,Software,22183,10,221830,Uber
2024-02-05,P004,Desk,Office,7493,2,14986,Flipkart
2024-02-05,P002,Printer,Electronics,16178,10,161780,Flipkart
2024-02-05,P003,Office Chair,Office,5842,7,40894,Amazon
2024-02-05,P004,Desk,Office,7634,7,53438,MakeMyTrip
2024-02-05,P004,Desk,Office,7338,8,58704,Uber
2024-02-05,P007,Hotel Booking,Travel,6560,1,6560,Uber
2024-02-05,P008,Food Catering,Food,3328,8,30770,MakeMyTrip
2024-02-05,P004,Desk,Office,8254,9,74286,MakeMyTrip
2024-02-05,P005,Software License,Software,23115,3,69345,Uber
2024-02-05,P003,Office Chair,Office,5845,6,35070,Uber
2024-02-05,P002,Printer,Electronics,17391,6,104346,Swiggy
2024-02-05,P001,Laptop,Electronics,47151,1,47151,Swiggy
2024-02-05,P005,Software License,Software,20721,6,124326,Amazon
2024-02-06,P004,Desk,Office,7987,2,15974,Uber
2024-02-06,P006,Flight Ticket,Travel,7060,10,70600,Uber
2024-02-06,P006,Flight Ticket,Travel,7896,4,31584,Amazon
2024-02-06,P001,Laptop,Electronics,48640,2,99200,MakeMyTrip
2024-02-06,P006,Flight Ticket,Travel,8225,9,74025,MakeMyTrip
2024-02-06,P005,Software License,Software,23803,7,166621,MakeMyTrip
2024-02-06,P008,Food Catering,Food,3483,9,31347,Swiggy
2024-02-06,P004,Desk,Office,9485,10,94850,Amazon
2024-02-06,P001,Laptop,Electronics,58689,3,176067,Amazon
2024-02-06,P007,Hotel Booking,Travel,6118,2,12236,Uber
2024-02-06,P003,Office Chair,Office,5635,10,56350,Flipkart
2024-02-06,P002,Printer,Electronics,14358,6,86148,Amazon
2024-02-06,P002,Printer,Electronics,15902,7,111314,Swiggy
2024-02-06,P006,Flight Ticket,Travel,7528,2,15056,Swiggy
2024-02-06,P001,Laptop,Electronics,53146,1,53146,Flipkart
2024-02-06,P001,Laptop,Electronics,59703,6,358218,Uber
2024-02-06,P002,Printer,Electronics,17589,3,52767,Uber
2024-02-06,P005,Software License,Software,19106,6,114636,Amazon
2024-02-06,P005,Software License,Software,18617,10,186170,Flipkart
2024-02-06,P003,Office Chair,Office,5642,5,28210,Uber
2024-02-06,P003,Office Chair,Office,5696,9,51264,MakeMyTrip
2024-02-06,P002,Printer,Electronics,15035,4,60140,MakeMyTrip
2024-02-06,P001,Laptop,Electronics,54667,4,218668,Swiggy
2024-02-06,P006,Flight Ticket,Travel,7526,5,37630,Uber
2024-02-06,P003,Office Chair,Office,5448,5,27240,MakeMyTrip
2024-02-06,P006,Flight Ticket,Travel,6430,8,51440,Amazon
2024-02-06,P004,Desk,Office,9276,1,9276,Amazon
2024-02-06,P004,Desk,Office,9309,1,9309,Amazon
2024-02-06,P007,Hotel Booking,Travel,6977,6,41862,MakeMyTrip
2024-02-06,P001,Laptop,Electronics,49229,6,295374,Uber
2024-02-06,P005,Software License,Software,22589,1,22589,Amazon
2024-02-06,P004,Desk,Office,9583,2,19166,Amazon
2024-02-06,P002,Printer,Electronics,14635,5,73175,Uber
2024-02-06,P007,Hotel Booking,Travel,6582,7,46074,Flipkart
2024-02-06,P004,Desk,Office,8997,5,44985,Amazon
2024-02-06,P002,Printer,Electronics,16582,2,33164,Uber
2024-02-06,P008,Food Catering,Food,2926,9,26334,Flipkart
2024-02-06,P008,Food Catering,Food,2731,5,13655,Uber
2024-02-06,P004,Desk,Office,7778,1,7778,Flipkart
2024-02-06,P005,Software License,Software,19316,5,96580,MakeMyTrip
2024-02-06,P003,Office Chair,Office,5916,8,47328,Uber
2024-02-06,P008,Food Catering,Food,3545,3,10635,Flipkart
2024-02-06,P007,Hotel Booking,Travel,5992,7,41944,Uber
2024-02-06,P004,Desk,Office,9002,6,54012,Uber
2024-02-06,P004,Desk,Office,7460,3,22380,MakeMyTrip
2024-02-06,P003,Office Chair,Office,5752,5,28760,Swiggy
2024-02-06,P002,Printer,Electronics,16831,3,50493,Flipkart
2024-02-06,P002,Printer,Electronics,15807,10,158070,MakeMyTrip
2024-02-06,P003,Office Chair,Office,5522,5,27610,MakeMyTrip
2024-02-06,P001,Laptop,Electronics,52494,6,314964,Flipkart
2024-02-07,P004,Desk,Office,7280,6,43680,Uber
2024-02-07,P004,Desk,Office,9083,3,27249,Amazon
2024-02-07,P007,Hotel Booking,Travel,5480,3,16440,Swiggy
2024-02-07,P005,Software License,Software,18247,6,109482,Flipkart
2024-02-07,P003,Office Chair,Office,4550,10,45500,Swiggy
2024-02-07,P006,Flight Ticket,Travel,7703,9,69327,MakeMyTrip
2024-02-07,P004,Desk,Office,9025,5,45125,Swiggy
2024-02-07,P007,Hotel Booking,Travel,6722,2,13444,Swiggy
2024-02-07,P008,Food Catering,Food,3146,4,12584,MakeMyTrip
2024-02-07,P001,Laptop,Electronics,45226,5,226130,Amazon
2024-02-07,P008,Food Catering,Food,3257,5,16285,Swiggy
2024-02-07,P008,Food Catering,Food,3141,6,18846,Amazon
2024-02-07,P008,Food Catering,Food,3041,5,15205,Swiggy
2024-02-07,P005,Software License,Software,20227,6,121362,MakeMyTrip
2024-02-07,P002,Printer,Electronics,14561,4,58244,Amazon
2024-02-07,P001,Laptop,Electronics,58385,10,583850,Amazon
2024-02-07,P007,Hotel Booking,Travel,5405,2,10810,Swiggy
2024-02-07,P001,Laptop,Electronics,48784,7,341488,MakeMyTrip
2024-02-07,P001,Laptop,Electronics,54709,2,109418,Flipkart
2024-02-07,P006,Flight Ticket,Travel,7044,4,28176,Flipkart
2024-02-07,P001,Laptop,Electronics,47114,2,94228,MakeMyTrip
2024-02-07,P005,Software License,Software,23370,7,163590,Swiggy
2024-02-07,P003,Office Chair,Office,4963,9,44667,Amazon
2024-02-07,P004,Desk,Office,7353,10,74928,Flipkart
2024-02-07,P003,Office Chair,Office,5590,5,27950,Flipkart
2024-02-07,P001,Laptop,Electronics,47769,1,47769,Amazon
2024-02-07,P007,Hotel Booking,Travel,5918,1,5918,Flipkart
2024-02-07,P008,Food Catering,Food,3111,2,6222,Uber
2024-02-07,P005,Software License,Software,20885,8,167080,Amazon
2024-02-07,P006,Flight Ticket,Travel,6992,3,20976,Swiggy
2024-02-07,P003,Office Chair,Office,5216,7,36512,MakeMyTrip
2024-02-07,P001,Laptop,Electronics,46036,5,230180,Amazon
2024-02-07,P008,Food Catering,Food,3276,4,13104,Amazon
2024-02-07,P001,Laptop,Electronics,55107,1,55107,MakeMyTrip
2024-02-07,P006,Flight Ticket,Travel,7966,1,7966,Swiggy
2024-02-07,P008,Food Catering,Food,2811,4,11244,MakeMyTrip
2024-02-07,P004,Desk,Office,7676,5,38380,Amazon
2024-02-07,P003,Office Chair,Office,4584,3,13752,Swiggy
2024-02-07,P007,Hotel Booking,Travel,6505,9,63440,Uber
2024-02-07,P002,Printer,Electronics,16249,6,97494,Flipkart
2024-02-07,P005,Software License,Software,20703,10,207030,Flipkart
2024-02-07,P003,Office Chair,Office,5748,9,51732,Uber
2024-02-07,P007,Hotel Booking,Travel,6279,2,12558,Flipkart
2024-02-07,P006,Flight Ticket,Travel,7603,7,53221,Amazon
2024-02-07,P003,Office Chair,Office,4545,5,22725,Swiggy
2024-02-07,P007,Hotel Booking,Travel,6686,10,66860,Flipkart
2024-02-07,P007,Hotel Booking,Travel,5703,2,11406,Flipkart
2024-02-07,P007,Hotel Booking,Travel,6443,7,48405,MakeMyTrip
2024-02-07,P003,Office Chair,Office,5360,8,42880,Uber
2024-02-07,P008,Food Catering,Food,2813,10,28130,MakeMyTrip
2024-02-08,P002,Printer,Electronics,15656,7,109592,Flipkart
2024-02-08,P006,Flight Ticket,Travel,6944,4,27776,Amazon
2024-02-08,P005,Software License,Software,20125,6,120750,Amazon
2024-02-08,P007,Hotel Booking,Travel,5849,1,5849,Amazon
2024-02-08,P004,Desk,Office,7634,2,15268,Uber
2024-02-08,P001,Laptop,Electronics,47193,5,235965,Uber
2024-02-08,P002,Printer,Electronics,14735,8,117880,Uber
2024-02-08,P004,Desk,Office,8125,6,48750,Uber
2024-02-08,P003,Office Chair,Office,4586,6,27516,Amazon
2024-02-08,P008,Food Catering,Food,3486,7,24402,Uber
2024-02-08,P001,Laptop,Electronics,45989,3,137967,MakeMyTrip
2024-02-08,P005,Software License,Software,18675,10,186750,Flipkart
2024-02-08,P002,Printer,Electronics,14577,8,116616,Uber
2024-02-08,P003,Office Chair,Office,4769,10,47690,Uber
2024-02-08,P006,Flight Ticket,Travel,7426,5,37130,Uber
2024-02-08,P001,Laptop,Electronics,47899,9,431091,Flipkart
2024-02-08,P003,Office Chair,Office,4928,7,34496,MakeMyTrip
2024-02-08,P001,Laptop,Electronics,49582,2,99164,MakeMyTrip
2024-02-08,P007,Hotel Booking,Travel,7195,1,7195,Amazon
2024-02-08,P001,Laptop,Electronics,52585,2,105170,Swiggy
2024-02-08,P003,Office Chair,Office,5145,7,36015,Uber
2024-02-08,P003,Office Chair,Office,4632,8,37056,Uber
2024-02-08,P003,Office Chair,Office,5559,6,33354,Swiggy
2024-02-08,P006,Flight Ticket,Travel,8347,4,33388,MakeMyTrip
2024-02-08,P004,Desk,Office,7510,6,45060,MakeMyTrip
2024-02-08,P006,Flight Ticket,Travel,7957,9,71613,Uber
2024-02-08,P001,Laptop,Electronics,46970,9,422730,MakeMyTrip
2024-02-08,P007,Hotel Booking,Travel,5493,2,10986,Flipkart
2024-02-08,P003,Office Chair,Office,5126,4,20504,Uber
2024-02-08,P006,Flight Ticket,Travel,7812,8,62496,MakeMyTrip
2024-02-08,P008,Food Catering,Food,2779,8,22232,Flipkart
2024-02-08,P008,Food Catering,Food,3463,3,10389,Amazon
2024-02-08,P002,Printer,Electronics,17784,4,71136,Flipkart
2024-02-08,P001,Laptop,Electronics,47493,7,332451,Swiggy
2024-02-08,P002,Printer,Electronics,17353,1,17353,Swiggy
2024-02-08,P005,Software License,Software,23065,9,207585,Flipkart
2024-02-08,P003,Office Chair,Office,5148,10,51480,Uber
2024-02-08,P007,Hotel Booking,Travel,6342,10,63420,Amazon
2024-02-08,P006,Flight Ticket,Travel,7635,6,45810,MakeMyTrip
2024-02-08,P007,Hotel Booking,Travel,6843,2,13686,Flipkart
2024-02-08,P007,Hotel Booking,Travel,5542,4,22168,MakeMyTrip
2024-02-08,P004,Desk,Office,8920,9,80280,Swiggy
2024-02-08,P005,Software License,Software,21274,6,127644,Flipkart
2024-02-08,P005,Software License,Software,23512,9,211608,Amazon
2024-02-08,P001,Laptop,Electronics,50427,3,151281,Swiggy
2024-02-08,P004,Desk,Office,7404,2,14808,Uber
2024-02-08,P007,Hotel Booking,Travel,6267,3,18801,MakeMyTrip
2024-02-08,P006,Flight Ticket,Travel,6938,7,48566,MakeMyTrip
2024-02-08,P001,Laptop,Electronics,54300,4,217200,Flipkart
2024-02-08,P001,Laptop,Electronics,53466,10,534660,Amazon
2024-02-09,P006,Flight Ticket,Travel,6366,6,38196,MakeMyTrip
2024-02-09,P007,Hotel Booking,Travel,6760,10,67600,Amazon
2024-02-09,P006,Flight Ticket,Travel,7236,9,65124,MakeMyTrip
2024-02-09,P003,Office Chair,Office,4874,3,14622,Flipkart
2024-02-09,P003,Office Chair,Office,5865,4,23460,MakeMyTrip
2024-02-09,P005,Software License,Software,19161,5,95805,Uber
2024-02-09,P006,Flight Ticket,Travel,6585,10,65850,Swiggy
2024-02-09,P007,Hotel Booking,Travel,6125,8,49000,Flipkart
2024-02-09,P004,Desk,Office,9418,6,56508,Uber
2024-02-09,P004,Desk,Office,8015,5,40075,MakeMyTrip
2024-02-09,P002,Printer,Electronics,13798,10,137980,Uber
2024-02-09,P005,Software License,Software,21525,3,64575,Amazon
2024-02-09,P007,Hotel Booking,Travel,6808,4,27232,Amazon
2024-02-09,P005,Software License,Software,19908,5,99540,Uber
2024-02-09,P008,Food Catering,Food,3319,2,6638,Uber
2024-02-09,P003,Office Chair,Office,4705,2,9410,Swiggy
2024-02-09,P008,Food Catering,Food,2754,9,24786,Uber
2024-02-09,P008,Food Catering,Food,3569,9,32121,Amazon
